"limits",30.0009,100.0074
"masked X","X","obs","calc","bkg","diff"
30.0009,30.0009,212.0,210.9877451116942,210.7544,-36.60774511169421
30.0204,30.0204,212.0,210.99262754727383,210.7586380746764,-36.612627547273824
30.0398,30.0398,219.0,210.99759462133,210.7629612895871,-29.617594621329992
30.0593,30.0593,233.0,211.08122008955718,210.76741380847133,-15.701220089557175
30.0787,30.0787,250.0,211.08655291286587,210.7719495623885,1.2934470871341333
30.0982,30.0982,195.0,211.0920227430239,210.7766149074825,-53.7120227430239
30.1177,30.1177,191.0,211.09760179967915,210.78138633201183,-57.71760179967915
30.1371,30.1371,225.0,211.10326035212987,210.78623815167236,-23.723260352129863
30.1566,30.1566,217.0,211.10905637346113,210.79121998293755,-31.729056373461127
30.176,30.176,234.0,211.1149300337195,210.79628033119863,-14.7349300337195
30.1955,30.1955,227.0,211.1602115505437,210.801470963985,-21.78021155054369
30.2149,30.2149,209.0,211.16637259871248,210.80673824640115,-39.78637259871248
30.2344,30.2344,230.0,211.1726723676823,210.81213608059352,-18.792672367682307
30.2539,30.2539,195.0,211.17907892726143,210.81763718131134,-53.79907892726143
30.2733,30.2733,218.0,211.18555833136728,210.8232121483654,-30.805558331367273
30.2928,30.2928,232.0,211.19217699815752,210.82891805781995,-16.81217699815752
30.3122,30.3122,205.0,211.19886655027062,210.83469599305317,-43.81886655027062
30.3317,30.3317,206.0,211.20569574446378,210.84060512385594,-42.82569574446378
30.3511,30.3511,214.0,211.2125940261119,210.84658445054652,-34.8325940261119
30.3706,30.3706,230.0,211.2196320789883,210.8526952203859,-18.839632078988295
30.3901,30.3901,177.0,211.2267744460263,210.85890647510868,-71.8467744460263
30.4095,30.4095,217.0,211.23398318191536,210.86518519849437,-31.85398318191536
30.429,30.429,211.0,211.2413323674656,210.87159572627047,-37.861332367465586
30.4484,30.4484,207.0,211.24874605535388,210.87807191937094,-41.868746055353874
30.4679,30.4679,215.0,211.25630038665375,210.88468015055906,-33.876300386653746
30.4873,30.4873,228.0,211.2639176118731,210.89135225429743,-20.883917611873095
30.5068,30.5068,200.0,211.27167573608634,210.89815662431047,-48.891675736086334
30.5263,30.5263,212.0,211.27953562164046,210.90505872869392,-36.89953562164046
30.5457,30.5457,192.0,211.28745551349778,210.91202203393368,-56.90745551349777
30.5652,30.5652,224.0,211.29551688225504,210.91911793772599,-24.91551688225504
30.5846,30.5846,190.0,211.30363669051556,210.92627327589761,-58.92363669051556
30.6041,30.6041,211.0,211.31189803470465,210.9335614271255,-37.93189803470465
30.6235,30.6235,220.0,211.32021620348206,210.9409072567184,-28.94021620348206
30.643,30.643,233.0,211.32867633005196,210.94838610844036,-15.94867633005196
30.6625,30.6625,216.0,211.33723550725313,210.95595997500985,-32.957235507253124
30.6819,30.6819,230.0,211.3458487282646,210.96358890324612,-18.965848728264596
30.7014,30.7014,183.0,211.35460431129454,210.97135115734204,-65.97460431129454
30.7208,30.7208,191.0,211.36341233679823,210.97916674313333,-57.98341233679823
30.7403,30.7403,211.0,211.37236302566674,210.98711585037154,-37.99236302566674
30.7597,30.7597,216.0,211.3813642877947,210.99511656969466,-33.001364287794694
30.7792,30.7792,220.0,211.39050867561292,211.0032510007,-29.01050867561292
30.7987,30.7987,234.0,211.3997493948172,211.01147775788124,-15.019749394817204
30.8181,30.8181,199.0,211.4090382255037,211.01975356491198,-50.029038225503704
30.8376,30.8376,198.0,211.41847055535857,211.0281633592226,-51.038470555358565
30.857,30.857,213.0,211.42794913957718,211.03662050956197,-36.04794913957718
30.8765,30.8765,194.0,211.4375715177306,211.04521182412756,-55.05757151773059
30.8959,30.8959,215.0,211.4472384911398,211.0538488111614,-34.06723849113981
30.9154,30.9154,226.0,211.45704942390145,211.06262013409426,-23.07704942390145
30.9349,30.9349,205.0,211.46695435791113,211.0714811252442,-44.08695435791113
30.9543,30.9543,224.0,211.47690147617988,211.08038528055835,-25.096901476179873
30.9738,30.9738,199.0,211.48699305260956,211.08942401964885,-50.10699305260956
30.9932,30.9932,218.0,211.4971250264422,211.09850426488043,-31.117125026442203
31.0127,31.0127,205.0,211.5074016221275,211.10771925246797,-44.1274016221275
31.0321,31.0321,217.0,211.5177171288519,211.116974098333,-32.1377171288519
31.0516,31.0516,224.0,211.52817733950505,211.12636383993814,-25.148177339505047
31.0711,31.0711,210.0,211.53872936214225,211.13584062237516,-39.158729362142246
31.0905,31.0905,218.0,211.54931764516675,211.14535480818844,-31.16931764516675
31.11,31.11,234.0,211.56005119726146,211.15500411030874,-15.180051197261456
31.1294,31.1294,220.0,211.5708196330307,211.16468919322793,-29.190819633030706
31.1489,31.1489,187.0,211.5817333421598,211.1745095329398,-62.20173334215979
31.1683,31.1683,192.0,211.5926803989077,211.1843640409324,-57.2126803989077
31.1878,31.1878,217.0,211.60377318287487,211.19435394108547,-32.22377318287487
31.2073,31.2073,208.0,211.61495508704996,211.20442828512031,-41.23495508704996
31.2267,31.2267,221.0,211.6261678706052,211.2145343954107,-28.2461678706052
31.2462,31.2462,215.0,211.63752655116198,211.22477609152614,-34.25752655116198
31.2656,31.2656,218.0,211.6489145901931,211.23504796641512,-31.2689145901931
31.2851,31.2851,224.0,211.66044885356192,211.24545554979215,-25.280448853561914
31.3045,31.3045,210.0,211.6720107825972,211.25589173442015,-39.292010782597195
31.324,31.324,196.0,211.6837193400849,211.26646374515855,-53.3037193400849
31.3435,31.3435,204.0,211.6955144937463,211.27711763312487,-45.315514493746285
31.3629,31.3629,210.0,211.7073351104561,211.28779777266809,-39.32733511045611
31.3824,31.3824,177.0,211.71930251893008,211.29861390549007,-72.33930251893008
31.4018,31.4018,213.0,211.73129369296262,211.3094547371534,-36.35129369296262
31.4213,31.4213,196.0,211.74343205854362,211.32043166720567,-53.363432058543616
31.4407,31.4407,210.0,211.75559252187963,211.33143175322374,-39.37559252187963
31.4602,31.4602,190.0,211.7679002384012,211.34256803777703,-59.38790023840121
31.4797,31.4797,223.0,211.78029250580218,211.35378366306196,-26.400292505802177
31.4991,31.4991,222.0,211.79270464925912,211.36502014646732,-27.41270464925912
31.5186,31.5186,229.0,211.805264549703,211.37639296948382,-20.425264549702995
31.538,31.538,232.0,211.81784272985752,211.38778513228408,-17.437842729857515
31.5575,31.5575,193.0,211.8305688055105,211.39931372252136,-56.45056880551049
