62.511750 -2532.99439800
64.011970 -2532.99687100
65.536000 -2532.99842600
67.084030 -2532.99913000
68.656250 -2532.99904800
70.252840 -2532.99823900
71.874000 -2532.99676200
73.519910 -2532.99504000
75.190750 -2532.99324900
