30.0009	219.0000
30.0204	237.0000
30.0398	240.0000
30.0593	208.0000
30.0787	224.0000
30.0982	202.0000
30.1177	227.0000
30.1371	232.0000
30.1566	215.0000
30.1760	248.0000
30.1955	204.0000
30.2149	258.0000
30.2344	235.0000
30.2539	216.0000
30.2733	243.0000
30.2928	219.0000
30.3122	242.0000
30.3317	249.0000
30.3511	236.0000
30.3706	239.0000
30.3901	237.0000
30.4095	241.0000
30.4290	218.0000
30.4484	248.0000
30.4679	218.0000
30.4873	226.0000
30.5068	264.0000
30.5263	253.0000
30.5457	218.0000
30.5652	227.0000
30.5846	217.0000
30.6041	226.0000
30.6235	239.0000
30.6430	224.0000
30.6625	219.0000
30.6819	219.0000
30.7014	233.0000
30.7208	213.0000
30.7403	203.0000
30.7597	203.0000
30.7792	224.0000
30.7987	243.0000
30.8181	210.0000
30.8376	221.0000
30.8570	234.0000
30.8765	221.0000
30.8959	232.0000
30.9154	216.0000
30.9349	239.0000
30.9543	210.0000
30.9738	245.0000
30.9932	211.0000
31.0127	206.0000
31.0321	237.0000
31.0516	255.0000
31.0711	214.0000
31.0905	222.0000
31.1100	220.0000
31.1294	233.0000
31.1489	242.0000
31.1683	204.0000
31.1878	231.0000
31.2073	224.0000
31.2267	241.0000
31.2462	229.0000
31.2656	229.0000
31.2851	241.0000
31.3045	214.0000
31.3240	221.0000
31.3435	210.0000
31.3629	237.0000
31.3824	217.0000
31.4018	234.0000
31.4213	230.0000
31.4407	214.0000
31.4602	224.0000
31.4797	220.0000
31.4991	233.0000
31.5186	228.0000
31.5380	227.0000
31.5575	244.0000
31.5769	212.0000
31.5964	203.0000
31.6159	230.0000
31.6353	216.0000
31.6548	236.0000
31.6742	217.0000
31.6937	231.0000
31.7131	235.0000
31.7326	228.0000
31.7521	217.0000
31.7715	202.0000
31.7910	257.0000
31.8104	217.0000
31.8299	213.0000
31.8493	227.0000
31.8688	243.0000
31.8883	228.0000
31.9077	245.0000
31.9272	195.0000
31.9466	223.0000
31.9661	225.0000
31.9855	229.0000
32.0050	217.0000
32.0245	223.0000
32.0439	224.0000
32.0634	257.0000
32.0828	223.0000
32.1023	208.0000
32.1217	213.0000
32.1412	219.0000
32.1607	221.0000
32.1801	217.0000
32.1996	239.0000
32.2190	234.0000
32.2385	215.0000
32.2579	229.0000
32.2774	229.0000
32.2969	227.0000
32.3163	213.0000
32.3358	242.0000
32.3552	246.0000
32.3747	213.0000
32.3941	224.0000
32.4136	213.0000
32.4331	228.0000
32.4525	235.0000
32.4720	232.0000
32.4914	223.0000
32.5109	244.0000
32.5303	223.0000
32.5498	222.0000
32.5693	205.0000
32.5887	213.0000
32.6082	216.0000
32.6276	226.0000
32.6471	218.0000
32.6665	228.0000
32.6860	204.0000
32.7055	217.0000
32.7249	208.0000
32.7444	225.0000
32.7638	257.0000
32.7833	259.0000
32.8027	191.0000
32.8222	226.0000
32.8416	236.0000
32.8611	228.0000
32.8806	202.0000
32.9000	216.0000
32.9195	216.0000
32.9389	229.0000
32.9584	217.0000
32.9778	225.0000
32.9973	237.0000
33.0168	242.0000
33.0362	240.0000
33.0557	240.0000
33.0751	219.0000
33.0946	237.0000
33.1140	207.0000
33.1335	214.0000
33.1530	236.0000
33.1724	223.0000
33.1919	221.0000
33.2113	239.0000
33.2308	232.0000
33.2502	224.0000
33.2697	229.0000
33.2892	241.0000
33.3086	226.0000
33.3281	205.0000
33.3475	216.0000
33.3670	215.0000
33.3864	202.0000
33.4059	216.0000
33.4254	244.0000
33.4448	251.0000
33.4643	254.0000
33.4837	233.0000
33.5032	215.0000
33.5226	218.0000
33.5421	222.0000
33.5616	238.0000
33.5810	231.0000
33.6005	230.0000
33.6199	215.0000
33.6394	230.0000
33.6588	206.0000
33.6783	215.0000
33.6978	222.0000
33.7172	242.0000
33.7367	232.0000
33.7561	225.0000
33.7756	242.0000
33.7950	211.0000
33.8145	249.0000
33.8340	256.0000
33.8534	223.0000
33.8729	203.0000
33.8923	257.0000
33.9118	245.0000
33.9312	225.0000
33.9507	234.0000
33.9702	239.0000
33.9896	238.0000
34.0091	220.0000
34.0285	255.0000
34.0480	227.0000
34.0674	226.0000
34.0869	239.0000
34.1064	216.0000
34.1258	260.0000
34.1453	229.0000
34.1647	251.0000
34.1842	243.0000
34.2036	223.0000
34.2231	216.0000
34.2426	244.0000
34.2620	214.0000
34.2815	212.0000
34.3009	234.0000
34.3204	229.0000
34.3398	235.0000
34.3593	222.0000
34.3788	247.0000
34.3982	244.0000
34.4177	231.0000
34.4371	223.0000
34.4566	239.0000
34.4760	232.0000
34.4955	216.0000
34.5150	239.0000
34.5344	236.0000
34.5539	245.0000
34.5733	251.0000
34.5928	198.0000
34.6122	255.0000
34.6317	260.0000
34.6512	249.0000
34.6706	228.0000
34.6901	206.0000
34.7095	229.0000
34.7290	238.0000
34.7484	229.0000
34.7679	217.0000
34.7874	262.0000
34.8068	214.0000
34.8263	222.0000
34.8457	235.0000
34.8652	257.0000
34.8846	236.0000
34.9041	203.0000
34.9236	206.0000
34.9430	213.0000
34.9625	236.0000
34.9819	250.0000
35.0014	240.0000
35.0208	224.0000
35.0403	232.0000
35.0598	236.0000
35.0792	253.0000
35.0987	239.0000
35.1181	267.0000
35.1376	242.0000
35.1570	245.0000
35.1765	216.0000
35.1960	267.0000
35.2154	254.0000
35.2349	245.0000
35.2543	238.0000
35.2738	215.0000
35.2932	207.0000
35.3127	232.0000
35.3322	233.0000
35.3516	211.0000
35.3711	242.0000
35.3905	231.0000
35.4100	236.0000
35.4294	231.0000
35.4489	218.0000
35.4684	234.0000
35.4878	252.0000
35.5073	259.0000
35.5267	261.0000
35.5462	246.0000
35.5656	252.0000
35.5851	219.0000
35.6045	256.0000
35.6240	240.0000
35.6435	242.0000
35.6629	239.0000
35.6824	234.0000
35.7018	241.0000
35.7213	253.0000
35.7407	242.0000
35.7602	237.0000
35.7797	252.0000
35.7991	250.0000
35.8186	260.0000
35.8380	247.0000
35.8575	255.0000
35.8769	255.0000
35.8964	240.0000
35.9159	233.0000
35.9353	254.0000
35.9548	241.0000
35.9742	209.0000
35.9937	247.0000
36.0131	231.0000
36.0326	223.0000
36.0521	219.0000
36.0715	217.0000
36.0910	243.0000
36.1104	225.0000
36.1299	242.0000
36.1493	254.0000
36.1688	266.0000
36.1883	230.0000
36.2077	240.0000
36.2272	264.0000
36.2466	249.0000
36.2661	244.0000
36.2855	223.0000
36.3050	234.0000
36.3245	263.0000
36.3439	266.0000
36.3634	222.0000
36.3828	239.0000
36.4023	259.0000
36.4217	211.0000
36.4412	248.0000
36.4607	241.0000
36.4801	240.0000
36.4996	247.0000
36.5190	249.0000
36.5385	255.0000
36.5579	238.0000
36.5774	229.0000
36.5969	259.0000
36.6163	263.0000
36.6358	233.0000
36.6552	247.0000
36.6747	246.0000
36.6941	261.0000
36.7136	253.0000
36.7331	248.0000
36.7525	230.0000
36.7720	269.0000
36.7914	255.0000
36.8109	235.0000
36.8303	275.0000
36.8498	230.0000
36.8693	231.0000
36.8887	211.0000
36.9082	263.0000
36.9276	254.0000
36.9471	255.0000
36.9665	258.0000
36.9860	244.0000
37.0055	238.0000
37.0249	242.0000
37.0444	208.0000
37.0638	261.0000
37.0833	260.0000
37.1027	228.0000
37.1222	266.0000
37.1417	261.0000
37.1611	219.0000
37.1806	255.0000
37.2000	270.0000
37.2195	254.0000
37.2389	232.0000
37.2584	247.0000
37.2779	229.0000
37.2973	238.0000
