FCC
H,K,L,mul,d,pos,sig²,gam,Fo²,Fc²,phase,Icorr,Prfo,Trans,ExtP,I100,μstrain,Size
1.0,1.0,1.0,8.0,2.0768097330858084,43.827385699321326,4.519100329757475,40.01934111033106,5559.675698212916,4179.790433939107,0.0,8.845336102363802,0.8919476638509155,1.0,1.0,100.0,17321.7,10.0
2.0,0.0,0.0,6.0,1.7985699876790897,50.99371728892467,4.501066459313182,47.42903753708631,5199.892399024482,3439.422352570223,0.0,6.386991800858986,1.1620784986188009,1.0,1.0,67.53469087817896,17321.7,10.0
2.0,2.0,0.0,12.0,1.2717810347264895,74.79737114106906,4.639943121253949,75.98681681708509,1602.8892914731155,1784.3213751038477,0.0,5.297390483955263,0.9594803585308217,1.0,1.0,17.266396724469907,17321.7,10.0
3.0,1.0,1.0,24.0,1.0845785106046681,90.71814253536965,5.02554451029139,100.62345163612959,1923.1018747979197,1194.7241631047532,0.0,9.144432053644678,1.0348267910758666,1.0,1.0,35.75981220003404,17321.7,10.0
2.0,2.0,2.0,8.0,1.0384048665429042,95.97174823264497,5.244351339375525,110.30112255050426,2622.9298067979767,1059.2349226347744,0.0,2.541146452866151,0.8919476638509155,1.0,1.0,13.553534466189765,17321.7,10.0
