62.511750 -2539.58228200
64.011970 -2539.58551700
65.536000 -2539.58781800
67.084030 -2539.58925100
68.656250 -2539.58988000
70.252840 -2539.58976500
71.874000 -2539.58903900
73.519910 -2539.58784200
75.190750 -2539.58620400
