File_Name,Deformation,C11,C22,C33,C12,C13,C23,C44,C55,C66,C14,C15,C16,C24,C25,C26,C34,C35,C36,C45,C46,C56,Bulk_Modulus,Shear_Modulus,Young_Modulus,Poisson_Ratio
B0_10,1e-06,255.869604870174,255.208480223605,255.000098302309,160.758984477051,159.90155545367,160.17839660461,140.08864455045,139.830063371849,140.698048782349,-0.296479221753498,-1.60646924839593,-0.62362705861535,0.128063649642963,-0.573264025999375,-0.428792806745735,0.462659334291615,-1.28490777489228,-0.552804546362396,-0.5741598282249,-0.621717100626285,-0.28335479959905,191.972895162972,103.139301131647,262.421701387813,0.272171221389496
B0_10,2e-06,255.869624752099,255.208396199946,255.000256338939,160.758990262099,159.901590524708,160.178402217705,140.088645886675,139.830084578574,140.698044768201,-0.29647868021288,-1.60648545294372,-0.62363037682378,0.128051785950542,-0.573262329412157,-0.428791672581768,0.46265854179932,-1.28490651339404,-0.552804976526982,-0.574160867137149,-0.621714378325679,-0.283353769611947,191.972915922223,103.139307999121,262.4217205172,0.272171229418356
B0_10,4e-06,255.869649989695,255.208323093913,255.000381444995,160.758984334243,159.901603386555,160.178404541022,140.088634982112,139.8301007699,140.698042883899,-0.296476952689486,-1.60649365142563,-0.623636419182455,0.128017250937714,-0.573261388611285,-0.428788620802945,0.462650774170848,-1.28488548453358,-0.552806769772449,-0.574160576118568,-0.621713602037135,-0.283353595118288,191.97292656136,103.139313211634,262.421733974183,0.272171230361567
B0_10,6e-06,255.869706802843,255.208300225478,255.000444673084,160.759017220453,159.901641569496,160.178430314528,140.088630875484,139.830116864051,140.698045686834,-0.296477676901354,-1.60649334952895,-0.623639599465619,0.128008234650778,-0.573263514674462,-0.428785674288325,0.462653768741785,-1.28486928223477,-0.55280467148332,-0.574162914724974,-0.621714527358467,-0.283353171679106,191.972958878929,103.139316191736,262.421747114819,0.272171257306851
B0_10,8e-06,255.869717774145,255.208264061736,255.000483773884,160.759022493394,159.901651706288,160.178428540579,140.088631170813,139.830129603732,140.698050969943,-0.29648056418728,-1.60649201486354,-0.623642608794694,0.127996188654772,-0.573264491207771,-0.428785287705775,0.4626473083419,-1.28485691467557,-0.552804053236118,-0.574163293293674,-0.621715168165871,-0.283353774928053,191.972963454476,103.139319873531,262.421756009731,0.272171255014632
B0_11,1e-06,254.245813297353,254.901618033213,254.560287633248,161.268584399067,158.757492017322,160.310006716417,140.114011415494,138.577276417493,141.07348270837,0.199528100951715,-1.14175785335448,0.653048272379924,0.100137195019309,-0.218935419207834,0.635314341365712,-0.515417374783963,-0.851097484777108,0.111189922363208,0.0985776952518326,-0.330480406847398,-0.0134137839262737,191.597765025492,102.844396497005,261.707415088148,0.27234649627104
B0_11,2e-06,254.2458161898,254.901597036267,254.560272329227,161.268558171297,158.757470876017,160.309984971932,140.114010528254,138.577281671752,141.073482003545,0.199529394874225,-1.14175703121935,0.653041243088098,0.10013198301749,-0.218931679868269,0.63531167990325,-0.51540844312338,-0.851098353239725,0.111192668357371,0.0985830605003425,-0.330480168880598,-0.0134128722772083,191.597745954865,102.84439960978,261.707417853607,0.272346471206001
B0_11,4e-06,254.245834555207,254.901572622328,254.56024902936,161.268538395666,158.757459910977,160.309966495403,140.114010908124,138.57728400975,141.073480156886,0.199525479692142,-1.14175812748511,0.653029460294009,0.100127925123497,-0.218928554588885,0.6353064795098,-0.515407415007719,-0.851093905611519,0.111195148578447,0.0985870794991686,-0.330472458930541,-0.0134145674216768,191.597731756777,102.844401108609,261.707418145482,0.272346454082152
B0_11,6e-06,254.245843061454,254.901576321353,254.560195790441,161.268551710142,158.757480274318,160.309974379441,140.114004078749,138.577290011416,141.073473614124,0.199520987068728,-1.14175710323419,0.653019163139396,0.100125256624423,-0.218925831821044,0.635304546102588,-0.515404449147992,-0.85109145805819,0.11119674570608,0.0985859880415775,-0.330468908029028,-0.0134187778257613,191.59773643345,102.844394128148,261.707404047741,0.27234647190222
B0_11,8e-06,254.245885334841,254.901555251909,254.560161374311,161.268541150676,158.757482832387,160.309963900976,140.113994969876,138.57729414125,141.073461933166,0.199517320081515,-1.14176802233113,0.653014155687275,0.100117335048977,-0.218922628236677,0.635306499841829,-0.515410362304219,-0.851089473238536,0.111199845038474,0.0985860073747329,-0.330466673496786,-0.0134221251125943,191.597730858793,102.844391147327,261.707396458025,0.272346471880624
B0_12,1e-06,255.06647234243,255.782684167493,256.238626952266,159.832546445072,159.917779391848,161.818910532157,141.532978266054,139.655749318348,139.5627429207,-0.073417878108063,-0.646904979715492,0.199381773977825,0.463222460470632,-0.174445682970445,0.161143735674462,-0.114945084333575,-0.25384288834066,0.10044620842829,0.120669432550363,-0.215119098675125,0.0629434154490131,192.247361800038,103.184863907228,262.576973830234,0.272361875024196
B0_12,2e-06,255.066481279479,255.782712420697,256.23862201228,159.832548537765,159.917768652051,161.818910859274,141.532977763924,139.655738469925,139.56274253305,-0.0734171502968725,-0.646904542044501,0.199383079541217,0.463225676381573,-0.174445632729082,0.16114854650896,-0.114939227671673,-0.25384658183878,0.100446717853142,0.120669358388171,-0.215118811836845,0.0629442177373817,192.247363534515,103.184864264271,262.576974960442,0.272361876098151
B0_12,4e-06,255.066437724598,255.782723872648,256.23858673365,159.83251034549,159.917716097804,161.81887232333,141.532982555262,139.65573048415,139.562747427137,-0.0734158784089562,-0.646908591188954,0.199392051507098,0.463233407348602,-0.174447285136814,0.161157190738087,-0.114932922383747,-0.253851931661629,0.10044707184014,0.12067193595655,-0.21511888991288,0.06294647526257,192.247327318238,103.184868730928,262.576977095115,0.272361831364192
B0_12,6e-06,255.066400067217,255.782698245079,256.238584224858,159.832468194196,159.917677671692,161.818836188628,141.532989669409,139.655738109508,139.562753613308,-0.073412622067409,-0.646906516006282,0.199406157996525,0.463241390738309,-0.174447776249076,0.161165519113721,-0.11492672618831,-0.253851756073599,0.10044935563625,0.120672992995925,-0.215121049458489,0.0629470462625887,192.247294071798,103.184876310621,262.576986564972,0.272361783787614
B0_12,8e-06,255.066435192285,255.782695390609,256.238626728806,159.83246750214,159.917681659858,161.818837613496,141.533001616494,139.655749758018,139.562761078012,-0.0734099525581253,-0.646904562897965,0.1994187488386,0.463249272260392,-0.174447550573187,0.161168087220866,-0.11492015392295,-0.253853204079972,0.100452402352442,0.120673528621751,-0.215122334331321,0.0629484899437039,192.247303429187,103.184887192918,262.577011994406,0.272361772821845
B0_1,1e-06,253.338405592653,257.823973933564,254.709344684111,161.695532596978,158.50808992722,160.198780684142,140.19376610232,138.49241198505,141.666406267853,-0.266738870104039,-1.58177876273792,0.759514971256384,1.01108666909647,-0.50391105585319,1.07318096395172,-0.361580406782501,0.528195899092897,0.0342278714916765,-0.00904467698995015,-0.537482732227452,-0.270610638324343,191.852947847445,103.101804937844,262.315882392963,0.272120708997786
B0_1,2e-06,253.338411283184,257.8239481461,254.709378774702,161.695568311697,158.508121951062,160.19882199312,140.19376742196,138.492401351675,141.6664004275,-0.266737678162626,-1.58179073382026,0.759512073804069,1.01107748393523,-0.503913527426449,1.07317739121765,-0.361582874774392,0.528189925772325,0.0342284357853875,-0.00904346701307251,-0.537484763743737,-0.270610438874287,191.852973635083,103.101795570101,262.315867536483,0.272120752533982
B0_1,4e-06,253.3384317428,257.823951988064,254.709466586201,161.695635299484,158.508193862473,160.198902228484,140.193773205988,138.492399943351,141.666393415462,-0.266737556923826,-1.58180454314466,0.759508500257664,1.01107489956362,-0.503915743270028,1.07317035446381,-0.361581527003503,0.528180337528739,0.0342253516216583,-0.00904525465548278,-0.537489759528718,-0.27060898000002,191.853034788661,103.101787908068,262.315863706509,0.272120828498172
B0_1,6e-06,253.338472522859,257.823941372262,254.709530672523,161.695680597555,158.508251420293,160.198953624815,140.193776916553,138.492409168858,141.66638908845,-0.266737307438252,-1.58181850899199,0.759512819384742,1.01107763035838,-0.503917918595007,1.07317036162772,-0.361579867881577,0.52817358599734,0.0342244096598998,-0.0090476931615245,-0.537491734367872,-0.270608818012855,191.853079539219,103.101785629771,262.315868085967,0.272120877847447
B0_1,8e-06,253.338428391831,257.82393742391,254.709563280524,161.695698599124,158.508282538387,160.198980991824,140.193779326062,138.4924163112,141.666379132006,-0.266737029336377,-1.58183755902406,0.759507465258193,1.01107728480547,-0.503918642383892,1.07316668340872,-0.361582826008335,0.528169802086109,0.0342231253837117,-0.00905108639471804,-0.537491816733005,-0.270609370950225,191.853094817215,103.101779418315,262.315857856849,0.272120904880575
B0_2,1e-06,257.103365767136,255.597509642194,254.341601368694,161.890025214299,159.367395745839,159.307669871426,139.243917567899,139.2907171925,141.829943941753,-0.510485875729286,1.58679246225124,-0.184117881052332,-0.695586298272237,1.05961938744519,0.103679302559577,-0.945020673019757,1.60808499237433,0.099340548728644,0.149039117948747,1.18189859222469,-0.437408212999912,192.019184271239,103.171408136861,262.500595418471,0.27215766537883
B0_2,2e-06,257.103340261161,255.597384077842,254.34155589104,161.88998975184,159.367357917509,159.307632366786,139.243915873451,139.290712695998,141.829944988851,-0.510486568553286,1.58678444876288,-0.184125338321684,-0.695587801503505,1.05961740362608,0.103692586942806,-0.945023632540134,1.60807610462203,0.0993412910676227,0.149040143350021,1.18189738463741,-0.437407848949079,192.019137811368,103.171401391254,262.50057121516,0.272157631259104
B0_2,4e-06,257.103280517357,255.597162623166,254.341521312748,161.88994108113,159.367320124171,159.307588758436,139.243909157701,139.290719674751,141.829947586088,-0.510487725676864,1.58678164218083,-0.184136083830109,-0.695591714540249,1.05961577967515,0.103717368546151,-0.945020501256654,1.60807622968365,0.0993407435292638,0.149040443699988,1.18189411173759,-0.437407878549579,192.019073820083,103.17138958301,262.500532447078,0.272157588979039
B0_2,6e-06,257.103205398087,255.597035937481,254.34150496884,161.889896169541,159.367282315607,159.307548162867,139.243906995059,139.290719975084,141.829937053151,-0.510487228971588,1.58677259026864,-0.184142211357769,-0.695587114800937,1.05961423984731,0.10373629400664,-0.945010907169695,1.60807460491433,0.0993398780934373,0.149038847670605,1.18189330684567,-0.437410455141674,192.019022177826,103.171380781752,262.500502731867,0.272157553494215
B0_2,8e-06,257.103194780523,255.597020365209,254.341560259945,161.88991101447,159.367303736033,159.307573849893,139.243908587382,139.290718063938,141.82992530745,-0.510487500295147,1.5867674762447,-0.184142665528923,-0.695584454581214,1.05960976267406,0.103752144976158,-0.945001575308174,1.60807555285768,0.0993391409387429,0.149036347122334,1.18189195506879,-0.43741148962191,192.019039178497,103.171376178773,262.500496329512,0.272157579223609
B0_3,1e-06,252.2454195622,258.046000838976,253.883497146459,160.545336083931,159.03432538775,161.014152257096,140.9579148347,138.931773984006,140.464937694651,-0.184713100609925,-0.897065729909405,0.178230119608294,-0.112480402412772,0.339147968510855,-0.223944091205808,0.308325430913947,0.850004798201765,0.628118440864555,0.595322865822824,0.22171906524875,-0.316243050380649,191.706949445021,102.976332223929,262.014814004556,0.272208906386309
B0_3,2e-06,252.245411652684,258.045999615548,253.883478945382,160.545337269682,159.034316830425,161.014148945478,140.957916284225,138.931768532251,140.46494420815,-0.184715791942757,-0.897061526617273,0.178227449191547,-0.112491906646134,0.339151815294699,-0.223937595634638,0.308325848187791,0.850005809403237,0.628119291699993,0.595323113198276,0.221720724037766,-0.316245634725478,191.706944033865,102.976331616127,262.014811569793,0.272208902073375
B0_3,4e-06,252.24533615744,258.045969280435,253.883438433308,160.545291626717,159.034260735843,161.014097965735,140.9579119337,138.931760463248,140.464949504764,-0.184718256629419,-0.897053763714836,0.178230031786698,-0.112513747296089,0.339155011503988,-0.22392755016745,0.308322702155135,0.850005251355126,0.628119055983015,0.595324137075437,0.221726297456115,-0.316248512699956,191.706893836419,102.976330616535,262.014798993913,0.272208853360722
B0_3,6e-06,252.245313945579,258.045980617165,253.883389941898,160.545277444619,159.03423460209,161.01407840233,140.957914722982,138.931756957418,140.464950471825,-0.184721464885083,-0.89704870736718,0.178232627310552,-0.112526078252429,0.339156376767531,-0.223924272742682,0.308325254173743,0.850004108852946,0.628120923891994,0.595324069312161,0.221731050046022,-0.316249783470348,191.706873933636,102.976330700819,262.014795044873,0.27220883314494
B0_3,8e-06,252.245300420846,258.045984233441,253.883366989089,160.545265084555,159.034219892862,161.014067155793,140.957915117693,138.931753384624,140.464945350807,-0.184723075583884,-0.897046445344287,0.178238999190645,-0.11253773357585,0.339156337680056,-0.223923736113209,0.308321754608424,0.850004145646944,0.628122841580241,0.595323475225127,0.221731805030956,-0.316252781853521,191.706861767755,102.976329404636,262.014789722591,0.272208823316219
B0_4,1e-06,258.485569972499,255.76004949855,253.69706323708,161.00910916592,161.216717541286,159.226116192921,139.140559547451,141.13377534805,140.90869522948,-0.00455033525988755,0.800200470092173,-0.785299292094035,0.707692347988346,-1.21544497644153,-0.135321893190652,0.322451332537675,-0.0591520959441901,0.84241831837986,0.85887089705068,-1.28810919790768,-0.164996191527855,192.31628538982,103.335988678863,262.917427549205,0.272148410783935
B0_4,2e-06,258.485599550425,255.760085757834,253.69706203409,161.009117525871,161.216722950962,159.226119981406,139.140562870901,141.133780057999,140.908702815845,-0.0045488545640575,0.80019365752687,-0.78530017038594,0.707693264928612,-1.21544282006998,-0.135331871805166,0.322452317759635,-0.0591556113990375,0.842418001201114,0.858871005149808,-1.28810652021745,-0.164995938738155,192.316296473203,103.335994941223,262.917443363857,0.272148410209834
