Alloy,T_formation_K,Monocrystal_Athermal_MPa,Monocrystal_Thermal_MPa,Monocrystal_Total_MPa,Polycrystal_Athermal_MPa,Polycrystal_Thermal_MPa,Polycrystal_Total_MPa,Random_RSS_MPa
Fe26Ni39Cr35,800,3.287794852489472,59.955504851890076,63.243299704379545,10.060652248617783,183.46384484678364,193.52449709540141,46.35
Fe26Ni39Cr35,900,2.927550032183686,58.941209182786324,61.86875921497001,8.95830309848208,180.36010009932616,189.31840319780824,46.35
Fe26Ni39Cr35,1000,2.638418281076138,58.12302919367752,60.76144747475365,8.073559940092983,177.8564693326532,185.93002927274617,46.35
Fe26Ni39Cr35,1100,2.401242464094034,57.44904220992876,59.850284674022795,7.347801940127745,175.79406916238202,183.14187110250975,46.35
Fe26Ni39Cr35,1200,2.2031771744913833,56.884182607483375,59.087359781974754,6.741722153943633,174.06559877889913,180.80732093284274,46.35
Fe26Ni39Cr35,1273,2.0780441721306095,56.52635079545347,58.60439496758408,6.3588151667196655,172.9706334340876,179.32944860080727,46.35
Fe26Ni39Cr35,1400,1.8911682555055522,55.99053457754914,57.881702833054696,5.78697486184699,171.33103580730037,177.11801066914737,46.35
Fe26Ni39Cr35,1500,1.766105089979,55.63097964064354,57.39708473062254,5.40428157533574,170.23079770036924,175.63507927570498,46.35
Fe26Ni39Cr35,1600,1.6565538146580212,55.315370649247875,56.97192446390589,5.069054672853545,169.2650341866985,174.33408885955203,46.35
Fe26Ni39Cr35,1700,1.5597974566677035,55.036110502631104,56.595907959298806,4.772980217403173,168.41049813805117,173.18347835545435,46.35
Fe26Ni39Cr35,1800,1.473718466601918,54.78725860025422,56.260977066856135,4.509578507801869,167.64901131677792,172.15858982457976,46.35
Fe26Ni39Cr35,1900,1.3966420741521353,54.564102519989675,55.96074459414181,4.273724746905534,166.9661537111684,171.23987845807395,46.35
Fe26Ni39Cr35,2000,1.3272263200262022,54.362856106857855,55.690082426884054,4.061312539280179,166.35033968698505,170.4116522262652,46.35
Fe26Ni40Cr34,300,8.555659353467677,74.43381082495189,82.98947017841957,26.180317621611092,227.7674611243528,253.9477787459639,46.57
Fe26Ni40Cr34,400,6.4907036726552185,68.94430618829756,75.43500986095277,19.86155323832497,210.96957693619055,230.8311301745155,46.57
Fe26Ni40Cr34,500,5.2270384961518905,65.52459548778154,70.75163398393343,15.994737798224785,200.50526219261153,216.4999999908363,46.57
Fe26Ni40Cr34,600,4.374641431142553,63.188024542637606,67.56266597378016,13.386402779296214,193.3553551004711,206.74175787976728,46.57
Fe26Ni40Cr34,700,3.7610242261886575,61.48957780137959,65.25060202756825,11.508734132137292,188.15810807222155,199.66684220435886,46.57
Fe26Ni40Cr34,773,3.411601468150116,60.51583093424851,63.92743240239863,10.439500492539356,185.17844265880046,195.6179431513398,46.57
Fe26Ni40Cr34,800,3.298252009729867,60.19888917432312,63.497141184052985,10.092651149773392,184.20860087342876,194.30125202320212,46.57
Fe26Ni40Cr34,900,2.9368220347901515,59.18467195117518,62.12149398596534,8.986675426457863,181.10509617059606,190.09177159705393,46.57
Fe26Ni40Cr34,1000,2.646745659122466,58.36658844568073,61.0133341048032,8.099041716914746,178.60176064378305,186.7008023606978,46.57
Fe26Ni40Cr34,1100,2.408799356663609,57.69270461900278,60.10150397566639,7.370926031390644,176.53967613414852,183.91060216553916,46.57
Fe26Ni40Cr34,1200,2.2100938194673283,57.12794846154605,59.33804228101337,6.762887087570025,174.81152229233092,181.5744093799009,46.57
Fe26Ni40Cr34,1273,2.084557811210952,56.77019052190843,58.85474833311938,6.3787469023055134,173.71678299703981,180.0955298993453,46.57
Fe26Ni40Cr34,1400,1.8970822111126586,56.23449738112573,58.13157959223839,5.805071566004735,172.07756198624472,177.88263355224947,46.57
Fe26Ni40Cr34,1500,1.7716191889309287,55.87503362551802,57.64665281444895,5.421154718128642,170.97760289408515,176.39875761221379,46.57
Fe26Ni40Cr34,1600,1.6617186310923495,55.55951049608674,57.221229127179086,5.08485901114259,170.0121021180254,175.096961129168,46.57
Fe26Ni40Cr34,1700,1.5646545512547334,55.28033095019468,56.844985501449415,4.787842926839485,169.15781270759572,173.9456556344352,46.57
Fe26Ni40Cr34,1800,1.4783024062154808,55.03155459396613,56.50985700018161,4.523605363019372,168.39655705753634,172.92016242055573,46.57
Fe26Ni40Cr34,1900,1.4009819668673025,54.80846913645578,56.209451103323076,4.287004818613946,167.71391555755469,172.0009203761686,46.57
Fe26Ni40Cr34,2000,1.3313467660296525,54.60728905941633,55.938635825445985,4.073921104050736,167.098304521814,171.1722256258647,46.57
Fe26Ni41Cr33,300,8.567726974842941,74.58980173009921,83.15752870494215,26.2172445430194,228.2447932941036,254.46203783712298,46.76
Fe26Ni41Cr33,400,6.499252284897028,69.10987406032531,75.60912634522234,19.887711991784904,211.47621462459546,231.36392661638035,46.76
Fe26Ni41Cr33,500,5.233599391095043,65.69674950461632,70.93034889571136,16.014814136750832,201.03205348412595,217.04686762087678,46.76
Fe26Ni41Cr33,600,4.379941019954721,63.365018455064344,67.74495947501907,13.402619521061446,193.8969564724969,207.29957599355836,46.76
Fe26Ni41Cr33,700,3.7654580799441564,61.67028763776045,65.4357457177046,11.522301724629118,188.711080171547,200.2333818961761,46.76
Fe26Ni41Cr33,773,3.4155589999079674,60.69875303785125,64.11431203775922,10.45161053971838,185.73818429582482,196.1897948355432,46.76
Fe26Ni41Cr33,800,3.3020576361055154,60.3825448980699,63.68460253417542,10.104296366482878,184.7705873880939,194.87488375457679,46.76
Fe26Ni41Cr33,900,2.9401521970225004,59.370721663038694,62.31087386006119,8.99686572288885,181.6744082888984,190.67127401178726,46.76
Fe26Ni41Cr33,1000,2.649704023772032,58.55462267753564,61.20432670130767,8.108094312742418,179.17714539325905,187.28523970600148,46.76
Fe26Ni41Cr33,1100,2.411459465970997,57.88241084113251,60.29387030710351,7.379065965871251,177.1201771738655,184.49924313973673,46.76
Fe26Ni41Cr33,1200,2.2125094842012523,57.319082943421414,59.53159242762267,6.770279021655832,175.39639380686953,182.16667282852538,46.76
Fe26Ni41Cr33,1273,2.0868212661001238,56.96224280107247,59.049064067172594,6.3856730742663785,174.30446297128177,180.69013604554814,46.76
Fe26Ni41Cr33,1400,1.8991215935641232,56.42794329059132,58.32706488415545,5.811312076306217,172.66950646920944,178.48081854551566,46.76
Fe26Ni41Cr33,1500,1.7735108025235085,56.069427977485574,57.842938780009085,5.426943055721936,171.57244961110587,176.99939266682782,46.76
Fe26Ni41Cr33,1600,1.6634822195153018,55.75474638951937,57.41822860903467,5.090255591716824,170.60952395192928,175.6997795436461,46.76
Fe26Ni41Cr33,1700,1.566306242100152,55.47631847761525,57.042624719715405,4.7928971008264645,169.75753454150268,174.55043164232913,46.76
Fe26Ni41Cr33,1800,1.47985544832355,55.22821759291913,56.70807304124268,4.528357671870063,168.99834583433255,173.5267035062026,46.76
Fe26Ni41Cr33,1900,1.402447350194655,55.00574261853023,56.408189968724884,4.291488891595645,168.3175724127025,172.60906130429814,46.76
Fe26Ni41Cr33,2000,1.3327338442998744,54.805116704573486,56.13785054887336,4.078165563557616,167.70365711599487,171.78182267955248,46.76
Fe26Ni42Cr32,300,8.563070426768197,74.64901799081439,83.21208841758258,26.202995505910685,228.42599505189202,254.6289905578027,46.9
Fe26Ni42Cr32,400,6.494888925520253,69.19045797536079,75.68534690088104,19.874360112091974,211.722801404604,231.597161516696,46.9
Fe26Ni42Cr32,500,5.2296483513945065,65.791591787039,71.0212401384335,16.00272395526719,201.32227086833933,217.32499482360652,46.9
Fe26Ni42Cr32,600,4.376377425477362,63.47009812783354,67.8464755533109,13.391714921960729,194.21850027117063,207.61021519313135,46.9
Fe26Ni42Cr32,700,3.762231131636838,61.78309021617943,65.54532134781627,11.512427262808725,189.05625606150906,200.5686833243178,46.9
Fe26Ni42Cr32,773,3.4125460465007054,60.81609803020624,64.22864407670694,10.442390902292159,186.0972599724311,196.53965087472324,46.9
Fe26Ni42Cr32,800,3.2991176598209613,60.501387232409726,63.80050489223069,10.095300039052141,185.13424493117375,195.22954497022593,46.9
Fe26Ni42Cr32,900,2.9374566782980556,59.494419868719405,62.43187654701746,8.988617435592051,182.05292479828137,191.04154223387343,46.9
Fe26Ni42Cr32,1000,2.647217915177095,58.682311326632295,61.32952924180939,8.10048682044191,179.56787265949484,187.66835947993673,46.9
Fe26Ni42Cr32,1100,2.4091540438394827,58.01343776988978,60.42259181372926,7.372011374148817,177.5211195758627,184.89313095001154,46.9
Fe26Ni42Cr32,1200,2.2103611846412954,57.452944259380025,59.66330544402132,6.763705225002364,175.80600943370288,182.56971465870524,46.9
Fe26Ni42Cr32,1273,2.084775185627823,57.09791734538445,59.18269253101228,6.379412068021138,174.71962707687644,181.09903914489757,46.9
Fe26Ni42Cr32,1400,1.8972324644532135,56.566359137330075,58.463591601783286,5.805531341226834,173.09305896023002,178.89859030145686,46.9
Fe26Ni42Cr32,1500,1.7717296062847232,56.20970127323026,57.98143087951498,5.421492595231253,172.00168589608458,177.42317849131584,46.9
Fe26Ni42Cr32,1600,1.6617975288616684,55.89666210938414,57.55845963824581,5.085100438316705,171.04378605471547,176.12888649303218,46.9
Fe26Ni42Cr32,1700,1.5647082483205965,55.61969707383591,57.18440532215651,4.788007239861026,170.1962730459379,174.98428028579892,46.9
Fe26Ni42Cr32,1800,1.478335774289205,55.37290741312584,56.851243187415044,4.523707469324967,169.44109668416507,173.96480415349004,46.9
Fe26Ni42Cr32,1900,1.4009987600411302,55.151614456992974,56.55261321703411,4.287056205725858,168.7639402383985,173.05099644412437,46.9
Fe26Ni42Cr32,2000,1.331350048495704,54.95205957581393,56.28340962430963,4.073931148396854,168.1533023019906,172.22723345038747,46.9
Fe26Ni43Cr31,300,8.541936956304484,74.60537608384418,83.14731304014866,26.13832708629172,228.2924508165632,254.4307779028549,47.01
Fe26Ni43Cr31,400,6.477803880525301,69.18039452737109,75.65819840789639,19.82207987440742,211.69200725375555,231.51408712816297,47.01
Fe26Ni43Cr31,500,5.215340364164821,65.80372471842391,71.01906508258872,15.958941514344353,201.35939763837717,217.3183391527215,47.01
Fe26Ni43Cr31,600,4.36408160289849,63.498048772324516,67.862130375223,13.354089704869379,194.304029243313,207.6581189481824,47.01
Fe26Ni43Cr31,700,3.7514564635397947,61.82290380951304,65.57436027305283,11.479456778431771,189.1780856571099,200.65754243554167,47.01
Fe26Ni43Cr31,773,3.40266569479103,60.8628606885969,64.26552638338794,10.412157026060552,186.24035370710652,196.65251073316708,47.01
Fe26Ni43Cr31,800,3.289531859750822,60.55043585757579,63.839967717326616,10.065967490837515,185.28433372418192,195.35030121501944,47.01
Fe26Ni43Cr31,900,2.928824823881459,59.550865747392244,62.4796905712737,8.962203961077265,182.22564918702028,191.18785314809753,47.01
Fe26Ni43Cr31,1000,2.6393681543708625,58.7448177096282,61.384185863999065,8.07646655237484,179.7591421914623,187.83560874383713,47.01
Fe26Ni43Cr31,1100,2.4019569277603474,58.0810013854309,60.48295831319125,7.349988198946663,177.72786423941855,185.07785243836523,47.01
Fe26Ni43Cr31,1200,2.2037168398514906,57.524792594418294,59.72850943426978,6.743373529945561,176.02586533891997,182.76923886886553,47.01
Fe26Ni43Cr31,1273,2.078483736253372,57.172502314116215,59.25098605036959,6.360160232935318,174.94785708119562,181.30801731413095,47.01
Fe26Ni43Cr31,1400,1.891473365671903,56.64507491961087,58.53654828528278,5.787908498956023,173.33392925400926,179.1218377529653,47.01
Fe26Ni43Cr31,1500,1.766330363826451,56.29121154898252,58.057541912808965,5.40497091330894,172.25110733988652,177.65607825319543,47.01
Fe26Ni43Cr31,1600,1.6567158901635122,55.98064048902564,57.63735637918915,5.069550623900347,171.30075989641847,176.3703105203188,47.01
Fe26Ni43Cr31,1700,1.5599089781642115,55.705871274398255,57.265780252562465,4.773321473182487,170.45996609965866,175.23328757284114,47.01
Fe26Ni43Cr31,1800,1.4737891847105364,55.46104790989557,56.9348370946061,4.509794905214242,169.71080660428044,174.22060150949468,47.01
Fe26Ni43Cr31,1900,1.3966796054959478,55.241525965708824,56.63820557120477,4.2738395928176,169.039069455069,173.3129090478866,47.01
Fe26Ni43Cr31,2000,1.3272366826866118,55.043574557538406,56.37081124022502,4.061344249021032,168.4333381460675,172.49468239508855,47.01
Fe26Ni44Cr30,300,8.50285734833223,74.46901789988299,82.97187524821521,26.01874348589662,227.87519477364194,253.89393825953854,47.08
Fe26Ni44Cr30,400,6.44688939887241,69.08928030447518,75.5361697033476,19.727481560549577,211.41319773169405,231.14067929224365,47.08
Fe26Ni44Cr30,500,5.189787208072096,65.7424022204425,70.93218942851459,15.880748856700615,201.17175079455404,217.05249965125466,47.08
Fe26Ni44Cr30,600,4.342312422308674,63.45788799657381,67.80020041888248,13.287476012264543,194.18113726951586,207.4686132817804,47.08
Fe26Ni44Cr30,700,3.732498546843428,61.79857298078303,65.53107152762645,11.42144555334089,189.10363332119607,200.52507887453694,47.08
Fe26Ni44Cr30,773,3.385342199163099,60.847785574600074,64.23312777376317,10.359147129439084,186.19422385827622,196.5533709877153,47.08
Fe26Ni44Cr30,800,3.272743875146241,60.53840269048628,63.81114656563252,10.014596257947497,185.24751223288803,195.26210849083552,47.08
Fe26Ni44Cr30,900,2.913761982616212,59.548666366072936,62.46242834868915,8.916111666805609,182.21891908018318,191.1350307469888,47.08
Fe26Ni44Cr30,1000,2.6257095000456485,58.750663802800624,61.376373302846275,8.034671070139684,179.7770312365699,187.8117023067096,47.08
Fe26Ni44Cr30,1100,2.389463324023337,58.09355320183108,60.48301652585442,7.311757771511412,177.7662727976031,185.07803056911453,47.08
Fe26Ni44Cr30,1200,2.1922053746488737,57.54302013314676,59.73522550779563,6.708148446425554,176.0816416074291,182.78979005385463,47.08
Fe26Ni44Cr30,1273,2.0675971170143352,57.19435216925332,59.26194928626766,6.326847178063866,175.01471763791517,181.34156481597904,47.08
Fe26Ni44Cr30,1400,1.8815262259377152,56.672388402374956,58.55391462831267,5.7574702513694085,173.41750851126736,179.17497876263675,47.08
Fe26Ni44Cr30,1500,1.7570162100666444,56.322218374894405,58.07923458496105,5.376469602803932,172.3459882271769,177.7224578299808,47.08
Fe26Ni44Cr30,1600,1.6479590331303493,56.01490739795368,57.662866431084026,5.042754641378869,171.40561663773826,176.4483712791171,47.08
Fe26Ni44Cr30,1700,1.5516465306556697,55.74303711834517,57.29468364900084,4.74803838380635,170.57369358213623,175.32173196594258,47.08
Fe26Ni44Cr30,1800,1.4659683300907975,55.500808472144726,56.96677680223552,4.4858630900778405,169.83247392476287,174.3183370148407,47.08
Fe26Ni44Cr30,1900,1.3892555574602263,55.28362257932076,56.67287813678099,4.251122005828293,169.16788509272155,173.41900709854983,47.08
Fe26Ni44Cr30,2000,1.3201711365631001,55.08778543541649,56.40795657197959,4.039723677883087,168.56862343237447,172.60834711025754,47.08
Fe26Ni45Cr29,300,8.446335010858194,74.22236145439469,82.66869646525288,25.845785133226073,227.12042605044775,252.9662111836738,47.11
