FCC
H,K,L,mul,d,pos,sig²,gam,Fo²,Fc²,phase,Icorr,Prfo,Trans,ExtP,I100,μstrain,Size
1.0,1.0,1.0,8.0,2.078285395132853,43.84893288656985,126.32577246462218,14.518797542186283,5294.090490988421,4385.194914750249,0.0,6.524582266700837,1.1831516099975712,1.0,1.0,100.0,6254.5,10.0
2.0,0.0,0.0,6.0,1.7998479484992307,51.00775903910952,136.30797908596008,17.19354142806555,4610.540875493562,3649.0410926599666,0.0,5.594372623383417,1.8296112948027006,1.0,1.0,74.67224266851721,6254.5,10.0
2.0,2.0,0.0,12.0,1.272684689488502,74.78184580699775,190.81757695367656,27.50058639028291,7402.703817208555,1952.5320396662696,0.0,1.1634797533113057,0.37847011405202335,1.0,1.0,24.934756529088187,6254.5,10.0
3.0,1.0,1.0,24.0,1.085349149975065,90.6772176219492,258.25559578327284,36.38739413155893,2079.5291420748517,1321.8521083754006,0.0,5.675085562311447,1.1533724247305437,1.0,1.0,34.16593834236015,6254.5,10.0
2.0,2.0,2.0,8.0,1.0391426975664264,95.921007012804,289.9030187645478,39.87629291217973,1615.4388160340313,1173.8698077589638,0.0,1.8767124262881916,1.1831516099975712,1.0,1.0,8.776961065246779,6254.5,10.0
