"limits",30.0009,100.0074
"masked X","X","obs","calc","bkg","diff"
30.0009,30.0009,147.0,140.2407621306754,140.15693059255818,-19.200762130675393
30.0204,30.0204,142.0,140.34081561984772,140.2567694025252,-24.300815619847718
30.0398,30.0398,155.0,140.44068129365093,140.35642067124917,-11.400681293650926
30.0593,30.0593,142.0,140.5407253127764,140.45624831341672,-24.500725312776403
30.0787,30.0787,155.0,140.64058125392472,140.55588814649545,-11.600581253924723
30.0982,30.0982,165.0,140.7406152052757,140.65570399697583,-1.700615205275703
30.1177,30.1177,152.0,140.84064389157191,140.75551374968407,-14.800643891571916
30.1371,30.1371,131.0,140.94048437007592,140.85513553721515,-35.90048437007592
30.1566,30.1566,151.0,141.04050275833248,140.95493321890683,-16.00050275833248
30.176,30.176,157.0,141.1403329763519,141.05454300053805,-10.100332976351915
30.1955,30.1955,141.0,141.24034095176637,141.15432852082967,-26.20034095176637
30.2149,30.2149,155.0,141.3401608704271,141.25392622849733,-12.3001608704271
30.2344,30.2344,156.0,141.44015852686317,141.35369965054838,-11.400158526863173
30.2539,30.2539,131.0,141.5401510750375,141.45346706501715,-36.5001510750375
30.2733,30.2733,162.0,141.63995586426952,141.5530469654802,-5.599955864269525
30.2928,30.2928,156.0,141.73993849371433,141.6528026583595,-11.699938493714335
30.3122,30.3122,153.0,141.83973357632607,141.75237103225624,-14.79973357632607
30.3317,30.3317,144.0,141.93970671596435,141.8521154037611,-23.89970671596435
30.3511,30.3511,163.0,142.0394927696968,141.95167292894573,-4.999492769696808
30.3706,30.3706,137.0,142.1394572485689,142.0514067761383,-31.099457248568903
30.3901,30.3901,154.0,142.23941778445726,142.15113573415633,-14.19941778445726
30.4095,30.4095,140.0,142.33919204083844,142.2506786872604,-28.29919204083844
30.429,30.429,140.0,142.4391454147113,142.35039862158555,-28.399145414711306
30.4484,30.4484,113.0,142.53891311192115,142.4499331224431,-55.49891311192115
30.4679,30.4679,171.0,142.63886022609978,142.54964488062743,2.401139773900219
30.4873,30.4873,154.0,142.73862179826395,142.64917135116184,-14.69862179826395
30.5068,30.5068,151.0,142.83856261532605,142.74887490136044,-17.798562615326055
