"limits",30.0009,100.0074
"masked X","X","obs","calc","bkg","diff"
30.0009,30.0009,201.0,191.4864251552763,191.29793862792522,-6.886425155276292
30.0204,30.0204,196.0,191.46319714711547,191.2742639438659,-11.863197147115464
30.0398,30.0398,184.0,191.44029740982222,191.2509181516872,-23.84029740982222
30.0593,30.0593,189.0,191.41728115134987,191.2274518446314,-18.817281151349867
30.0787,30.0787,189.0,191.394592458143,191.20431371250598,-18.794592458142994
30.0982,30.0982,166.0,191.3717887433864,191.18105650522108,-41.77178874338639
30.1177,30.1177,184.0,191.34909189261325,191.1579044726382,-23.749091892613244
30.1371,30.1371,196.0,191.32672153875455,191.13507950791234,-11.726721538754553
30.1566,30.1566,210.0,191.30423802116275,191.11213734083677,2.2957619788372554
30.176,30.176,188.0,191.28208004706997,191.08952131992177,-19.682080047069967
30.1955,30.1955,166.0,191.25981055690937,191.06678961801316,-41.65981055690937
30.2149,30.2149,158.0,191.2378662142514,191.0443837045287,-49.637866214251396
30.2344,30.2344,175.0,191.2158118617549,191.0218636592586,-32.6158118617549
30.2539,30.2539,169.0,191.19386531144264,190.99944957088385,-38.593865311442634
30.2733,30.2733,203.0,191.17224194625658,190.9773592958201,-4.572241946256575
30.2928,30.2928,177.0,191.1505091905942,190.95515541703043,-30.55050919059419
30.3122,30.3122,171.0,191.12909773292418,190.93327344781713,-36.52909773292418
30.3317,30.3317,186.0,191.10757721116957,190.9112781593679,-21.50757721116957
30.3511,30.3511,190.0,191.0863759003147,190.88960269252456,-17.48637590031469
30.3706,30.3706,189.0,191.06506533932185,190.86781374027308,-18.465065339321846
30.3901,30.3901,202.0,191.0438592949821,190.84612736450418,-5.443859294982097
30.4095,30.4095,198.0,191.02296919788677,190.8247575791936,-9.422969197886765
30.429,30.429,179.0,191.00197017860654,190.80327448626284,-28.40197017860654
30.4484,30.4484,193.0,190.98128555127622,190.78210643720783,-14.381285551276214
30.4679,30.4679,191.0,190.96049261690388,190.76082567753465,-16.360492616903876
30.4873,30.4873,181.0,190.94001262024378,190.73985848858453,-26.340012620243776
30.5068,30.5068,198.0,190.91942510468536,190.71877934013804,-9.319425104685358
30.5263,30.5263,193.0,190.89894039770536,190.69780103200685,-14.298940397705358
30.5457,30.5457,186.0,190.8787667688682,190.677134437092,-21.278766768868188
30.5652,30.5652,186.0,190.8584870809356,190.6563573021794,-21.258487080935588
30.5846,30.5846,205.0,190.83851759362327,190.63589097417253,-2.238517593623264
30.6041,30.6041,191.0,190.81844328106286,190.6153152656488,-16.218443281062854
30.6235,30.6235,173.0,190.79867844267656,190.59504967119872,-34.19867844267656
30.643,30.643,178.0,190.7788104840789,190.5746763259083,-29.178810484078888
30.6625,30.6625,194.0,190.7590462658719,190.5544047611129,-13.159046265871886
30.6819,30.6819,183.0,190.73959065759868,190.53444236024356,-24.13959065759868
30.7014,30.7014,173.0,190.72003384022773,190.51437418224316,-34.12003384022773
30.7208,30.7208,187.0,190.70078490149206,190.49461446558573,-20.100784901492055
30.7403,30.7403,203.0,190.68143608522476,190.47475012156937,-4.081436085224759
30.7597,30.7597,190.0,190.66239404129848,190.45519320344252,-17.062394041298482
30.7792,30.7792,184.0,190.6432533008883,190.43553286344104,-23.04325330088829
30.7987,30.7987,170.0,190.62421720874465,190.41597510964183,-37.02421720874465
30.8181,30.8181,198.0,190.60548710134535,190.3967238903203,-9.005487101345345
30.8376,30.8376,180.0,190.58666035225363,190.37737123860074,-26.98666035225363
30.857,30.857,175.0,190.56813867149762,190.35832428354303,-31.96813867149762
30.8765,30.8765,186.0,190.54952171522035,190.33917715099065,-20.94952171522035
30.8959,30.8959,180.0,190.5312088183925,190.32033473890814,-26.931208818392513
30.9154,30.9154,197.0,190.51280149949602,190.30139305854098,-9.91280149949602
30.9349,30.9349,183.0,190.4944992805899,190.2825542049149,-23.894499280589905
30.9543,30.9543,173.0,190.47649943144674,190.26401838327445,-33.87649943144674
30.9738,30.9738,190.0,190.4584066928814,190.24538464459994,-16.858406692881395
30.9932,30.9932,177.0,190.4406150873072,190.2270527007415,-29.840615087307206
31.0127,31.0127,198.0,190.4227312308359,190.20862349699453,-8.822731230835892
31.0321,31.0321,216.0,190.4051471595954,190.19049467235962,9.1948528404046
31.0516,31.0516,180.0,190.38747151356014,190.17226920199855,-26.787471513560142
31.0711,31.0711,174.0,190.36990022764942,190.15414580058464,-32.76990022764942
31.0905,31.0905,190.0,190.35262701519082,190.13632110663238,-16.752627015190818
31.11,31.11,209.0,190.3352635443025,190.1184010086287,2.264736455697495
31.1294,31.1294,169.0,190.3181968401986,190.10077824539283,-37.718196840198594
31.1489,31.1489,184.0,190.30104070923016,190.08306095130501,-22.701040709230163
31.1683,31.1683,188.0,190.28418024770323,190.06563987846476,-18.68418024770323
31.1878,31.1878,173.0,190.26723117276086,190.04812490860024,-33.66723117276086
31.2073,31.2073,170.0,190.25038552146373,190.03071107581732,-36.650385521463726
31.2267,31.2267,192.0,190.2338333597042,190.01359126965602,-14.633833359704191
31.2462,31.2462,181.0,190.21719297607203,189.99637800220503,-25.617192976072026
31.2656,31.2656,188.0,190.2008441266158,189.97945676731848,-18.600844126615804
31.2851,31.2851,202.0,190.18440710738858,189.96244204967255,-4.584407107388579
31.3045,31.3045,202.0,190.16825950515184,189.9457173224846,-4.568259505151836
31.324,31.324,181.0,190.15202397799516,189.92889923272014,-25.552023977995155
31.3435,31.3435,177.0,190.13588904539185,189.91217936294342,-29.535889045391848
31.3629,31.3629,173.0,190.12004139802826,189.89574726304585,-33.52004139802826
31.3824,31.3824,199.0,190.10410655171282,189.87922251886425,-7.504106551712816
31.4018,31.4018,193.0,190.0884570678617,189.86298369934946,-13.488457067861695
31.4213,31.4213,177.0,190.0727206147567,189.84665232688613,-29.47272061475669
31.4407,31.4407,185.0,190.05726783228067,189.8306052363088,-21.45726783228067
31.4602,31.4602,173.0,190.04172832573315,189.81446585965017,-33.441728325733145
31.4797,31.4797,193.0,190.02628703307542,189.79842208417472,-13.426287033075418
31.4991,31.4991,168.0,190.01112650803344,189.7826596839102,-38.41112650803344
31.5186,31.5186,184.0,189.99587935147423,189.76680489888707,-22.39587935147423
31.538,31.538,188.0,189.98091073520916,189.7512292430404,-18.380910735209163
31.5575,31.5575,211.0,189.96585488541893,189.73556063526746,4.634145114581067
31.5769,31.5769,186.0,189.95107509783776,189.7201686327216,-20.351075097837757
31.5964,31.5964,186.0,189.93620778370206,189.70468330766434,-20.336207783702058
31.6159,31.6159,193.0,189.92143418628592,189.6892890055952,-13.32143418628592
31.6353,31.6353,192.0,189.90693342814632,189.67416813064182,-14.306933428146316
31.6548,31.6548,176.0,189.89234500728503,189.65895370032106,-30.29234500728503
31.6742,31.6742,201.0,189.87802759381694,189.6440107662428,-5.278027593816937
31.6937,31.6937,173.0,189.86362238379277,189.62897419620248,-33.26362238379277
31.7131,31.7131,203.0,189.84948621923738,189.6142071530397,-3.249486219237376
31.7326,31.7326,209.0,189.83526242898364,189.59934641541335,2.7647375710163615
31.7521,31.7521,199.0,189.82112878137178,189.58457312561995,-7.221128781371782
31.7715,31.7715,207.0,189.80726153421648,189.57006672486213,0.7927384657835219
31.791,31.791,190.0,189.79330738390075,189.5554673941068,-16.193307383900752
31.8104,31.8104,188.0,189.7796188374699,189.541134090329,-18.17961883746991
31.8299,31.8299,185.0,189.76584476424526,189.526709141846,-21.165844764245257
31.8493,31.8493,193.0,189.75233561366005,189.51254964841272,-13.15233561366005
31.8688,31.8688,180.0,189.73874240370412,189.4982998225005,-26.13874240370412
31.8883,31.8883,189.0,189.72524008781951,189.4841381170124,-17.125240087819513
31.9077,31.9077,186.0,189.71200195861024,189.47024100229848,-20.112001958610243
31.9272,31.9272,170.0,189.6986817869458,189.45625553816274,-36.0986817869458
31.9466,31.9466,189.0,189.68562506259053,189.44253405162976,-17.08562506259053
31.9661,31.9661,191.0,189.67248747342813,189.42872526762045,-15.072487473428133
31.9855,31.9855,201.0,189.65961231031665,189.4151794412535,-5.059612310316645
32.005,32.005,195.0,189.6466572061682,189.4015472450627,-11.046657206168184
32.0245,32.0245,181.0,189.6337938501437,189.38800375993418,-25.033793850143688
32.0439,32.0439,170.0,189.62119201771432,189.374722279177,-36.02119201771432
32.0634,32.0634,186.0,189.60851243142224,189.3613564665536,-20.00851243142224
32.0828,32.0828,185.0,189.5960935553417,189.3482518928598,-20.996093555341695
32.1023,32.1023,164.0,189.5835978592417,189.33506386650456,-41.983597859241705
32.1217,32.1217,198.0,189.57136196426578,189.3221360443366,-7.971361964265775
32.1412,32.1412,187.0,189.55904968110406,189.30912528942093,-18.959049681104055
32.1607,32.1607,193.0,189.5468291673505,189.29620300678855,-12.946829167350494
32.1801,32.1801,206.0,189.53486614657874,189.2835387337617,0.06513385342126554
32.1996,32.1996,191.0,189.52282776814795,189.27079230976975,-14.922827768147947
32.219,32.219,191.0,189.51104590456768,189.25830284413138,-14.911045904567679
32.2385,32.2385,224.0,189.49918973537092,189.24573227197916,18.100810264629082
32.2579,32.2579,180.0,189.48758945729375,189.23341793421352,-25.88758945729375
32.2774,32.2774,182.0,189.4759161847795,189.22102370538707,-23.87591618477949
32.2969,32.2969,159.0,189.4643347410347,189.2087180431386,-46.86433474103469
32.3163,32.3163,193.0,189.45300804523913,189.19666749255512,-12.853008045239129
32.3358,32.3358,175.0,189.44160960889812,189.18453819101964,-30.841609608898118
32.3552,32.3552,166.0,189.43046433488277,189.17266248065818,-39.83046433488277
32.3747,32.3747,192.0,189.4192476837264,189.16070824673088,-13.81924768372641
32.3941,32.3941,198.0,189.4082821728149,189.14900558375888,-7.8082821728148915
32.4136,32.4136,204.0,189.39724501261745,189.13722399895903,-1.797245012617445
32.4331,32.4331,184.0,189.38629687872088,189.12552814165252,-21.786296878720883
32.4525,32.4525,195.0,189.375597185503,189.1140810168779,-10.77559718550301
32.472,32.472,176.0,189.36482605672603,189.10255513247918,-29.76482605672603
32.4914,32.4914,168.0,189.35430165965604,189.09127641316306,-37.75430165965604
32.5109,32.5109,194.0,189.34370620064254,189.0799191301311,-11.743706200642542
32.5303,32.5303,214.0,189.33335540488466,189.0688070099852,8.266644595115345
32.5498,32.5498,213.0,189.3229332250369,189.05761597350144,7.277066774963096
32.5692,32.5692,174.0,189.3127539160221,189.04666819695524,-31.712753916022102
32.5887,32.5887,202.0,189.3025035921692,189.03564179869997,-3.7025035921691867
32.6082,32.6082,191.0,189.29233899197447,189.0246974692104,-14.692338991974474
32.6276,32.6276,200.0,189.28241510130604,189.01399425547987,-5.6824151013060415
32.6471,32.6471,194.0,189.272420880662,189.00321301614136,-11.672420880661996
32.6665,32.6665,196.0,189.2626663888002,188.99267178656612,-9.662666388800197
32.686,32.686,194.0,189.25284244757512,188.98205343634424,-11.652842447575118
32.7054,32.7054,153.0,189.24325749639294,188.97167437175665,-52.64325749639294
32.7249,32.7249,185.0,189.23360464011571,188.96121942188483,-20.633604640115713
32.7444,32.7444,148.0,189.2240373166436,188.95084628177452,-57.6240373166436
32.7638,32.7638,191.0,189.21470738550403,188.94071081966564,-14.614707385504026
32.7833,32.7833,189.0,189.20530959835136,188.93049960696126,-16.60530959835136
32.8027,32.8027,205.0,189.19614700307608,188.92052374374512,-0.5961470030760765
32.8222,32.8222,202.0,189.18691616888037,188.91047162741245,-3.5869161688803715
32.8416,32.8416,188.0,189.17791830853727,188.90065277801443,-17.57791830853727
32.8611,32.8611,204.0,189.16885247598682,188.8907577188503,-1.568852475986823
32.8806,32.8806,180.0,189.15986882084096,188.88094089408386,-25.559868820840954
32.9,32.9,191.0,189.15111598146865,188.87135515450524,-14.551115981468648
32.9195,32.9195,200.0,189.14229584566957,188.8616937596016,-5.542295845669564
32.9389,32.9389,179.0,189.13370508065802,188.8522620714003,-26.533705080658017
32.9584,32.9584,178.0,189.1250477654936,188.84275528472756,-27.525047765493603
32.9778,32.9778,181.0,189.11661864560392,188.83347702512862,-24.51661864560392
32.9973,32.9973,194.0,189.10812327278984,188.82412401128667,-11.508123272789838
33.0168,33.0168,186.0,189.09970864723675,188.8148475201529,-19.49970864723675
33.0362,33.0362,182.0,189.09151988618936,188.80579713964275,-23.49151988618936
33.0557,33.0557,182.0,189.08326525298716,188.79667217202947,-23.48326525298716
33.0751,33.0751,170.0,189.07523474911582,188.78777160422553,-35.47523474911582
33.0946,33.0946,176.0,189.06713832083744,188.77879633228065,-29.467138320837442
33.114,33.114,187.0,189.05926398459516,188.77004329809827,-18.45926398459516
33.1335,33.1335,199.0,189.05132294699368,188.7612147693804,-6.4513229469936775
33.153,33.153,173.0,189.0434586018275,188.7524584528792,-32.443458601827494
33.1724,33.1724,189.0,189.03581235304898,188.74392043968075,-16.43581235304898
33.1919,33.1919,196.0,189.02809823676444,188.73530552551117,-9.428098236764434
33.2113,33.2113,197.0,189.02059937005325,188.7269060809675,-8.420599370053246
33.2308,33.2308,173.0,189.01303172473487,188.71842872742852,-32.41303172473487
33.2502,33.2502,211.0,189.00567697307446,188.7101642949047,5.594323026925544
33.2697,33.2697,188.0,188.99825256097017,188.7018210441505,-17.39825256097017
33.2892,33.2892,180.0,188.9908988168107,188.6935438017608,-25.390898816810697
33.3086,33.3086,204.0,188.98375403304348,188.68547566317704,-1.3837540330434805
33.3281,33.3281,191.0,188.97653870465376,188.6773275726523,-14.376538704653761
33.3475,33.3475,182.0,188.96952989787982,188.66938614249955,-23.369529897879822
33.367,33.367,195.0,188.96245020212,188.66136423495146,-10.362450202120009
33.3864,33.3864,171.0,188.95557475174223,188.65354669594626,-34.35557475174223
33.4059,33.4059,194.0,188.94862796280864,188.6456480920153,-11.348627962808642
33.4254,33.4254,213.0,188.94174653501656,188.63781011362477,7.658253464983439
33.4448,33.4448,210.0,188.9350657766149,188.63017280669823,4.66493422338511
33.4643,33.4643,198.0,188.9283126546983,188.62245335078032,-7.328312654698287
33.4837,33.4837,192.0,188.92175827014555,188.61493266801384,-13.321758270145544
33.5032,33.5032,180.0,188.9151318859493,188.60732995717893,-25.315131885949306
33.5226,33.5226,191.0,188.90870272939836,188.59992459018082,-14.308702729398355
33.5421,33.5421,192.0,188.9022018396984,188.5924373906135,-13.302201839698391
33.5616,33.5616,183.0,188.89576344646116,188.5850076143404,-22.29576344646116
33.581,33.581,158.0,188.88952015940646,188.57777286352166,-47.28952015940646
33.6005,33.6005,211.0,188.8832054634846,188.57045648680779,5.716794536515415
33.6199,33.6199,175.0,188.87708376716762,188.56333314423105,-30.277083767167618
33.6394,33.6394,193.0,188.87089036553627,188.55612770669998,-12.270890365536268
33.6588,33.6588,196.0,188.86488807927444,188.54911319770795,-9.264888079274435
33.6783,33.6783,195.0,188.85881353215987,188.5420160452268,-10.25881353215987
33.6978,33.6978,208.0,188.85279779471637,188.5349723228013,2.747202205283635
33.7172,33.7172,191.0,188.84697005027058,188.52811650072235,-14.246970050270583
33.7367,33.7367,191.0,188.84107017815916,188.52117787460773,-14.241070178159156
33.7561,33.7561,186.0,188.83535697089465,188.51442571336153,-19.23535697089465
33.7756,33.7756,193.0,188.82957192598136,188.50759102410044,-12.229571925981354
33.795,33.795,189.0,188.82397224023234,188.50094139649826,-16.223972240232335
33.8145,33.8145,183.0,188.81830120999211,188.4942095075097,-22.218301209992113
33.834,33.834,185.0,188.81268699515644,188.48752883517523,-20.21268699515644
33.8534,33.8534,187.0,188.80725603300533,188.4810311250127,-18.20725603300533
33.8729,33.8729,214.0,188.8017541695428,188.47445141242358,8.798245830457212
33.8923,33.8923,205.0,188.7964338104425,188.4680530369231,-0.19643381044249253
33.9118,33.9118,194.0,188.79104303106453,188.46157285848096,-11.191043031064531
33.9312,33.9312,200.0,188.7858326830974,188.45527294942931,-5.185832683097395
33.9507,33.9507,185.0,188.78055300669618,188.44889205070024,-20.18055300669618
33.9702,33.9702,196.0,188.77532913621806,188.44256115867935,-9.17532913621806
33.9896,33.9896,189.0,188.7702848255015,188.4364095758387,-16.170284825501504
34.0091,34.0091,208.0,188.76517290768905,188.43017865844234,2.8348270923109524
34.0285,34.0285,183.0,188.7602401061463,188.42412658294975,-22.16024010614631
34.048,34.048,194.0,188.7552412941712,188.41799653670313,-11.155241294171212
34.0674,34.0674,177.0,188.75042141395346,188.41204518906028,-28.15042141395346
34.0869,34.0869,184.0,188.74553702417944,188.4060173343928,-21.14553702417944
34.1064,34.1064,220.0,188.74071063640193,188.4000411570219,14.859289363598073
34.1258,34.1258,187.0,188.73606283562003,188.39424314984618,-18.13606283562003
34.1453,34.1453,194.0,188.7313524885252,188.38837045576193,-11.131352488525202
34.1647,34.1647,179.0,188.7268204479916,188.3826756186284,-26.126820447991598
34.1842,34.1842,173.0,188.72222750424217,188.37690742274341,-32.12222750424217
34.2036,34.2036,182.0,188.7178124041823,188.37131672323673,-23.117812404182295
34.2231,34.2231,201.0,188.71333745269422,188.36565359187097,-4.113337452694218
34.2426,34.2426,194.0,188.7089217733134,188.36004304381794,-11.10892177331339
34.262,34.262,200.0,188.70468263074227,188.35460861903758,-5.104682630742268
34.2815,34.2815,214.0,188.70038497219136,188.34910289859704,8.899615027808643
34.3009,34.3009,193.0,188.6962636064205,188.34377273602587,-12.0962636064205
34.3204,34.3204,175.0,188.69208512983312,188.3383726411682,-30.092085129833116
34.3398,34.3398,204.0,188.68808280733953,188.33314811197124,-1.088082807339525
34.3593,34.3593,200.0,188.68402521121442,188.32785511887727,-5.084025211214417
34.3788,34.3788,203.0,188.68002890237716,188.3226164111783,-2.0800289023771583
34.3982,34.3982,184.0,188.67620879458048,188.3175532661601,-21.076208794580474
34.4177,34.4177,199.0,188.67233645632766,188.31242448546934,-6.072336456327655
34.4371,34.4371,199.0,188.66864083478015,188.30747178166826,-6.0686408347801475
34.4566,34.4566,173.0,188.66489531671132,188.30245558261345,-32.06489531671132
34.476,34.476,197.0,188.66132738469537,188.29761623604577,-8.061327384695367
34.4955,34.4955,191.0,188.657712173483,188.2927156583519,-14.05771217348299
34.515,34.515,200.0,188.65416324171696,188.2878741275646,-5.054163241716957
34.5344,34.5344,180.0,188.65079285396752,188.28321035765723,-25.050792853967515
34.5539,34.5539,195.0,188.64737880345163,188.278488849893,-10.047378803451629
34.5733,34.5733,157.0,188.64414412669515,188.2739459086671,-48.04414412669515
34.5928,34.5928,187.0,188.64086847805183,188.26934754731647,-18.040868478051827
34.6122,34.6122,179.0,188.63777244990385,188.26492816741063,-26.037772449903848
34.6317,34.6317,196.0,188.63463715771562,188.26045491653073,-9.034637157715615
34.6512,34.6512,230.0,188.6315729184426,188.2560448326096,24.9684270815574
34.6706,34.6706,171.0,188.63161380826028,188.2518134635839,-34.03161380826028
34.6901,34.6901,194.0,188.62869490529212,188.24753026376342,-11.02869490529212
34.7095,34.7095,191.0,188.62595534316156,188.2434254336202,-14.025955343161563
34.729,34.729,210.0,188.623180108461,188.23926980054046,4.976819891538987
34.7484,34.7484,189.0,188.6205836611296,188.23529207173925,-16.020583661129585
34.7679,34.7679,190.0,188.61795299406475,188.2312648439535,-15.01795299406475
34.7874,34.7874,202.0,188.6153955947504,188.22730255203504,-3.0153955947503945
34.8068,34.8068,194.0,188.61301698936634,188.22351808334543,-11.013016989366342
34.8263,34.8263,177.0,188.61060686071812,188.2196864780509,-28.01060686071812
34.8457,34.8457,202.0,188.60837604607636,188.21603296057154,-3.008376046076357
34.8652,34.8652,205.0,188.60611552126204,188.2123339975126,-0.006115521262039181
34.8846,34.8846,179.0,188.60549703851473,188.20881325777398,-26.005497038514726
34.9041,34.9041,188.0,188.6033899410175,188.20524905151626,-17.003389941017495
34.9236,34.9236,204.0,188.6013601950983,188.20175331701935,-1.001360195098293
34.943,34.943,207.0,188.59951035434273,188.19843643524254,2.000489645657275
34.9625,34.9625,189.0,188.59763640864622,188.1950790090258,-15.997636408646223
34.9819,34.9819,210.0,188.59594343621555,188.19190124052463,5.004056563784452
35.0014,35.0014,174.0,188.5942291036032,188.18868542790273,-30.994229103603196
35.0208,35.0208,200.0,188.59269690784294,188.18565044442357,-4.992696907842934
35.0403,35.0403,205.0,188.59114646766338,188.18258011763413,0.008853532336623005
35.0598,35.0598,180.0,188.58967950353718,188.17958414678404,-24.989679503537182
35.0792,35.0792,180.0,188.58839672732643,188.17677088516243,-24.988396727326425
35.0987,35.0987,197.0,188.58710018463566,188.17392659012302,-7.987100184635658
35.1181,35.1181,208.0,188.58598918725536,188.17126618816877,3.014010812744637
35.1376,35.1376,196.0,188.58486723387,188.16857739754354,-8.984867233869998
35.157,35.157,212.0,188.58393214017894,188.1660739129109,7.016067859821057
35.1765,35.1765,192.0,188.58298974255993,188.16354521625047,-12.98298974255993
35.196,35.196,180.0,188.58213943122763,188.16109883478182,-24.98213943122763
35.2154,35.2154,187.0,188.5814792219696,188.15884081464785,-17.9814792219696
35.2349,35.2349,169.0,188.58081739587587,188.15656298946237,-35.98081739587587
35.2543,35.2543,217.0,188.5803475521746,188.15447543657706,12.0196524478254
35.2738,35.2738,205.0,188.57987968607094,188.1523711799322,0.02012031392906266
35.2932,35.2932,199.0,188.5796052531206,188.15045873354893,-5.979605253120603
35.3127,35.3127,187.0,188.57933633376274,188.1485329605271,-17.97933633376274
35.3322,35.3322,221.0,188.57916952484288,188.14669881503212,16.02083047515712
35.3516,35.3516,208.0,188.57919964450943,188.1450597240964,3.0208003554905716
35.3711,35.3711,215.0,188.5792413775491,188.14341296068184,10.020758622450906
35.3905,35.3905,188.0,188.5794829413252,188.14196387738443,-16.97948294132521
35.41,35.41,182.0,188.57974067933455,188.14051162058388,-22.979740679334547
35.4294,35.4294,159.0,188.58020136313965,188.13926024077293,-45.98020136313965
35.4489,35.4489,173.0,188.58068332010583,188.13801021916947,-31.980683320105832
35.4683,35.4683,190.0,188.58137095994567,188.13696365052263,-14.981370959945671
35.4878,35.4878,199.0,188.5820834699954,188.13592188871075,-5.982083469995409
