"limits",30.01,100.0074
"masked X","X","obs","calc","bkg","diff"
--,30.0009,190.0,0.0,0.0,-35.980000000000004
30.0204,30.0204,176.0,182.60774619112195,182.5577,-42.58774619112195
30.0398,30.0398,193.0,182.6116282862552,182.56143960306142,-25.591628286255215
30.0593,30.0593,207.0,182.61563334955483,182.56530081190508,-11.59563334955483
30.0787,30.0787,184.0,182.61971998924932,182.56924373721122,-34.59971998924932
30.0982,30.0982,184.0,182.6239300687237,182.5733087389055,-34.6039300687237
30.1177,30.1177,198.0,182.6282425064679,182.57747546503856,-20.608242506467903
30.1371,30.1371,194.0,182.63263410510842,182.58172148004337,-24.612634105108427
30.1566,30.1566,185.0,182.63714987189792,182.58609026957498,-33.61714987189792
30.176,30.176,193.0,182.64174319882594,182.59053674016678,-25.62174319882594
30.1955,30.1955,206.0,182.64646113523284,182.59510644475355,-12.626461135232844
30.2149,30.2149,205.0,182.65125505145488,182.59975222992352,-13.631255051454886
30.2344,30.2344,195.0,182.65617404932524,182.60452170412734,-23.63617404932525
30.2539,30.2539,196.0,182.6611934277752,182.60939088981087,-22.641193427775207
30.2733,30.2733,204.0,182.66628637080262,182.61433376703962,-14.646286370802628
30.2928,30.2928,198.0,182.67150510862632,182.6194010081583,-20.651505108626324
30.3122,30.3122,192.0,182.6767958449468,182.62454035861862,-26.656795844946814
30.3317,30.3317,180.0,182.6822128261279,182.62980451698712,-38.66221282612791
30.3511,30.3511,186.0,182.68770023289463,182.63513920977076,-32.66770023289463
30.3706,30.3706,213.0,182.6933143422959,182.64059915009827,-5.67331434229591
30.3901,30.3901,216.0,182.69902684519872,182.64615680676602,-2.6790268451987203
30.4095,30.4095,191.0,182.7048074128235,182.65178264706202,-27.684807412823503
30.429,30.429,194.0,182.71071537520916,182.657534386721,-24.690715375209166
30.4484,30.4484,210.0,182.71668984955116,182.6633527532119,-8.696689849551163
30.4679,30.4679,192.0,182.72279214335506,182.66929744779756,-26.70279214335507
30.4873,30.4873,225.0,182.72895939953884,182.67530721963865,6.291040600461159
30.5068,30.5068,189.0,182.7352549338413,182.68144374397014,-29.715254933841308
30.5263,30.5263,199.0,182.74164688829043,182.68767600725624,-19.721646888290437
30.5457,30.5457,191.0,182.74810151646716,182.69397103496118,-27.728101516467163
30.5652,30.5652,192.0,182.7546850598508,182.7003934441833,-26.734685059850804
30.5846,30.5846,216.0,182.76132971917315,182.70687708623507,-2.7413297191731516
30.6041,30.6041,199.0,182.7681037415716,182.71348852341202,-19.748103741571597
30.6235,30.6235,194.0,182.77493734339023,182.7201596689923,-24.75493734339024
30.643,30.643,171.0,182.7819007196184,182.72695901901582,-47.761900719618396
30.6625,30.6625,215.0,182.78895862481815,182.73385214829665,-3.768958624818154
