FCC
H,K,L,mul,d,pos,sig²,gam,Fo²,Fc²,phase,Icorr,Prfo,Trans,ExtP,I100,μstrain,Size
1.0,1.0,1.0,8.0,2.0836970142101308,43.74983426796316,4.5194088391720415,24.287794757182358,4753.508006022662,4210.38656779925,0.0,12.002239492149773,0.9406647974047456,1.0,1.0,100.0,10516.9,10.0
2.0,0.0,0.0,6.0,1.8045345480957578,50.886045233886996,4.501175598669535,28.765528956165337,3748.455059119955,3455.7217205340967,0.0,13.725183955889548,1.939740611023198,1.0,1.0,90.17662231403189,10516.9,10.0
2.0,2.0,0.0,12.0,1.2759986158439123,74.57291545759774,4.636683341263801,45.99227155660378,4334.4669156000755,1750.4608338025196,0.0,3.1713306573961098,0.44603809898973795,1.0,1.0,24.093544758097398,10516.9,10.0
3.0,1.0,1.0,24.0,1.088175275866758,90.39332064799548,5.013871722312857,60.797731906115835,1972.8502997037647,1137.9390981240722,0.0,13.435688218787941,1.1827526051486292,1.0,1.0,46.45982090390116,10516.9,10.0
2.0,2.0,2.0,8.0,1.0418485071050654,95.6077852222277,5.227210586570571,66.59513597454658,1540.643373513112,997.127531334486,0.0,3.4415802476081834,0.9406647974047456,1.0,1.0,9.293589864374201,10516.9,10.0
