FCC
H,K,L,mul,d,pos,sig²,gam,Fo²,Fc²,phase,Icorr,Prfo,Trans,ExtP,I100,μstrain,Size
1.0,1.0,1.0,8.0,2.071085041027787,43.82530291923146,4.519108585207624,23.41253020077753,4552.206684087971,4085.8297680312476,0.0,13.942695809192358,1.1421046323469721,1.0,1.0,100.0,9860.1,1.3836
2.0,0.0,0.0,6.0,1.793612258928,51.018640957295425,4.501041940226261,27.66436026147331,4212.599451479894,3339.1923196661733,0.0,6.496944754609372,0.9612639370849512,1.0,1.0,43.12117796608855,9860.1,1.3836
2.0,2.0,0.0,12.0,1.2682753911073104,74.92797829976912,4.64186216774409,44.0966693884969,2465.82783556206,1688.3068439984227,0.0,6.400691694534054,0.9442761961634626,1.0,1.0,24.86685918865979,9860.1,1.3836
3.0,1.0,1.0,24.0,1.0815888876810822,90.93980640597051,5.033624512877241,58.337970522980676,1753.6908645745646,1109.6932668388285,0.0,10.724459467122095,0.9877451956213351,1.0,1.0,29.63191555006454,9860.1,1.3836
2.0,2.0,2.0,8.0,1.0355425205138935,96.22884485505463,5.256653610446339,63.95094679533631,1678.286227199232,977.806307122683,0.0,4.000632348012816,1.1421046323469721,1.0,1.0,10.57854525417984,9860.1,1.3836
