"limits",30.0009,100.0074
"masked X","X","obs","calc","bkg","diff"
30.0009,30.0009,282.0,251.80884051990589,251.64125860476568,-16.408840519905887
30.0204,30.0204,245.0,251.7208832255977,251.5528288596997,-53.320883225597704
30.0398,30.0398,283.0,251.6333789832393,251.46485260050585,-15.233378983239312
30.0593,30.0593,249.0,251.54542574319058,251.37642285543984,-49.14542574319058
30.0787,30.0787,251.0,251.4579254838507,251.288446596246,-47.05792548385069
30.0982,30.0982,263.0,251.36997620739112,251.20001685118,-34.96997620739112
30.1177,30.1177,252.0,251.28202902930224,251.111587106114,-45.88202902930224
30.1371,30.1371,256.0,251.19453489021026,251.02361084692015,-41.794534890210265
30.1566,30.1566,273.0,251.10659179876313,250.93518110185414,-24.706591798763135
30.176,30.176,240.0,251.01910180460098,250.8472048426603,-57.61910180460098
30.1955,30.1955,257.0,250.93116290341885,250.7587750975943,-40.53116290341885
30.2149,30.2149,257.0,250.84367702828067,250.67079883840043,-40.44367702828067
30.2344,30.2344,263.0,250.75574231736354,250.58236909333445,-34.35574231736354
30.2539,30.2539,273.0,250.6678097695816,250.49393934826844,-24.267809769581596
30.2733,30.2733,255.0,250.5803302607966,250.4059630890746,-42.18033026079659
30.2928,30.2928,273.0,250.49240193566195,250.3175333440086,-24.092401935661947
30.3122,30.3122,266.0,250.40492673371804,250.22955708481473,-31.004926733718044
30.3317,30.3317,262.0,250.31700279314197,250.14112733974875,-34.91700279314197
30.3511,30.3511,239.0,250.22953186565695,250.0531510805549,-57.82953186565695
30.3706,30.3706,236.0,250.14161232906878,249.9647213354889,-60.74161232906878
30.3901,30.3901,238.0,250.05369497504523,249.8762915904229,-58.653694975045234
30.4095,30.4095,256.0,249.96623067297145,249.78831533122903,-40.56623067297145
30.429,30.429,280.0,249.87831778770035,249.69988558616305,-16.478317787700355
30.4484,30.4484,257.0,249.79085794142614,249.6119093269692,-39.39085794142614
30.4679,30.4679,257.0,249.70294962205426,249.5234795819032,-39.302949622054264
30.4873,30.4873,240.0,249.6154943028206,249.43550332270934,-56.215494302820595
30.5068,30.5068,248.0,249.52759047163056,249.34707357764336,-48.12759047163056
30.5263,30.5263,253.0,249.43968898491642,249.25864383257735,-43.03968898491642
30.5457,30.5457,277.0,249.3522405242463,249.1706675733835,-18.9522405242463
30.5652,30.5652,261.0,249.2643436746724,249.0822378283175,-34.864343674672405
30.5846,30.5846,251.0,249.17689990295412,248.99426156912364,-44.77689990295412
30.6041,30.6041,266.0,249.08900777471436,248.90583182405766,-29.689007774714362
30.6235,30.6235,263.0,249.0015686919479,248.81785556486378,-32.60156869194791
30.643,30.643,237.0,248.91368129799517,248.7294258197978,-58.51368129799517
30.6625,30.6625,253.0,248.82579628737705,248.6409960747318,-42.42579628737705
30.6819,30.6819,243.0,248.73836436109102,248.55301981553794,-52.33836436109102
30.7014,30.7014,269.0,248.6504842013361,248.46459007047196,-26.2504842013361
30.7208,30.7208,269.0,248.563057151819,248.37661381127808,-26.16305715181901
30.7403,30.7403,240.0,248.47518189473888,248.2881840662121,-55.07518189473888
30.7597,30.7597,259.0,248.38775972199082,248.20020780701824,-35.98775972199082
30.7792,30.7792,257.0,248.2998894193971,248.11177806195224,-37.89988941939709
30.7987,30.7987,243.0,248.21202163614353,248.02334831688626,-51.812021636143534
30.8181,30.8181,240.0,248.12460693722198,247.93537205769238,-54.724606937221985
30.8376,30.8376,224.0,248.03674413436067,247.8469423126264,-70.63674413436067
30.857,30.857,214.0,247.94933451945465,247.75896605343254,-80.54933451945465
30.8765,30.8765,254.0,247.86147689775555,247.67053630836654,-40.46147689775555
30.8959,30.8959,257.0,247.77407234095918,247.58256004917268,-37.37407234095918
30.9154,30.9154,275.0,247.68621989394592,247.49413030410668,-19.28621989394592
30.9349,30.9349,251.0,247.5983700245609,247.4057005590407,-43.198370024560894
30.9543,30.9543,244.0,247.5109732589373,247.31772429984684,-50.1109732589373
30.9738,30.9738,262.0,247.42312865490842,247.22929455478084,-32.023128654908426
30.9932,30.9932,244.0,247.33573718054677,247.14131829558698,-49.935737180546774
31.0127,31.0127,248.0,247.24789793254442,247.052888550521,-45.84789793254442
31.0321,31.0321,250.0,247.16051177535056,246.96491229132715,-43.76051177535056
31.0516,31.0516,235.0,247.07267792223337,246.87648254626114,-58.67267792223337
31.0711,31.0711,260.0,246.98484672446185,246.78805280119514,-33.58484672446185
31.0905,31.0905,248.0,246.89746868873988,246.7000765420013,-45.49746868873988
31.11,31.11,240.0,246.8096430283355,246.6116467969353,-53.4096430283355
31.1294,31.1294,237.0,246.72227049759843,246.52367053774145,-56.32227049759843
31.1489,31.1489,264.0,246.63445042637287,246.43524079267544,-29.234450426372867
31.1683,31.1683,239.0,246.54708345890876,246.3472645334816,-54.14708345890876
31.1878,31.1878,271.0,246.45926897038558,246.2588347884156,-22.05926897038558
31.2073,31.2073,244.0,246.37145731207224,246.1704050433496,-48.97145731207224
31.2267,31.2267,259.0,246.28409879637908,246.08242878415575,-33.884098796379085
31.2462,31.2462,229.0,246.19629293449105,245.99399903908974,-63.796292934491056
31.2656,31.2656,261.0,246.1089401569351,245.9060227798959,-31.708940156935093
31.2851,31.2851,252.0,246.0211400590901,245.8175930348299,-40.6211400590901
31.3045,31.3045,268.0,245.93379315567685,245.72961677563603,-24.533793155676854
31.324,31.324,253.0,245.84599889311588,245.64118703057005,-39.44599889311588
31.3435,31.3435,285.0,245.75820762915257,245.55275728550407,-7.358207629152567
31.3629,31.3629,237.0,245.67086951428578,245.4647810263102,-55.270869514285785
31.3824,31.3824,232.0,245.5830842604707,245.3763512812442,-60.183084260470714
31.4018,31.4018,232.0,245.49575216222863,245.28837502205033,-60.09575216222863
31.4213,31.4213,231.0,245.40797292503822,245.19994527698435,-61.007972925038224
31.4407,31.4407,233.0,245.32064694056763,245.1119690177905,-58.92064694056763
31.4602,31.4602,248.0,245.2328738301016,245.0235392727245,-43.8328738301016
31.4797,31.4797,229.0,245.14510383480936,244.9351095276585,-62.74510383480936
31.4991,31.4991,249.0,245.05778703394893,244.84713326846466,-42.65778703394893
31.5186,31.5186,224.0,244.9700232949101,244.75870352339865,-67.5700232949101
31.538,31.538,252.0,244.882712763256,244.6707272642048,-39.482712763255996
31.5575,31.5575,260.0,244.79495540352323,244.5822975191388,-31.394955403523234
31.5769,31.5769,270.0,244.70765120584,244.49432125994494,-21.307651205839996
31.5964,31.5964,238.0,244.61990025779556,244.40589151487896,-53.219900257795565
31.6159,31.6159,240.0,244.53215245083075,244.31746176981295,-51.13215245083075
31.6353,31.6353,231.0,244.44485790953868,244.2294855106191,-60.044857909538685
31.6548,31.6548,224.0,244.357116740938,244.1410557655531,-66.957116740938
31.6742,31.6742,244.0,244.26982872791038,244.05307950635924,-46.86982872791038
31.6937,31.6937,215.0,244.18209421062681,243.96464976129326,-75.78209421062681
31.7131,31.7131,264.0,244.09481286186914,243.87667350209938,-26.694812861869146
31.7326,31.7326,249.0,244.00708496352036,243.7882437570334,-41.60708496352036
31.7521,31.7521,224.0,243.91936043940348,243.69981401196742,-66.51936043940347
31.7715,31.7715,247.0,243.8320892133416,243.61183775277354,-43.43208921334159
31.791,31.791,223.0,243.74437155426475,243.52340800770756,-67.34437155426474
31.8104,31.8104,217.0,243.65710714143123,243.43543174851368,-73.25710714143122
31.8299,31.8299,266.0,243.56939640568245,243.3470020034477,-24.169396405682456
