30.0009	282.0000
30.0204	245.0000
30.0398	283.0000
30.0593	249.0000
30.0787	251.0000
30.0982	263.0000
30.1177	252.0000
30.1371	256.0000
30.1566	273.0000
30.1760	240.0000
30.1955	257.0000
30.2149	257.0000
30.2344	263.0000
30.2539	273.0000
30.2733	255.0000
30.2928	273.0000
30.3122	266.0000
30.3317	262.0000
30.3511	239.0000
30.3706	236.0000
30.3901	238.0000
30.4095	256.0000
30.4290	280.0000
30.4484	257.0000
30.4679	257.0000
30.4873	240.0000
30.5068	248.0000
30.5263	253.0000
30.5457	277.0000
30.5652	261.0000
30.5846	251.0000
30.6041	266.0000
30.6235	263.0000
30.6430	237.0000
30.6625	253.0000
30.6819	243.0000
30.7014	269.0000
30.7208	269.0000
30.7403	240.0000
30.7597	259.0000
30.7792	257.0000
30.7987	243.0000
30.8181	240.0000
30.8376	224.0000
30.8570	214.0000
30.8765	254.0000
30.8959	257.0000
30.9154	275.0000
30.9349	251.0000
30.9543	244.0000
30.9738	262.0000
30.9932	244.0000
31.0127	248.0000
31.0321	250.0000
31.0516	235.0000
31.0711	260.0000
31.0905	248.0000
31.1100	240.0000
31.1294	237.0000
31.1489	264.0000
31.1683	239.0000
31.1878	271.0000
31.2073	244.0000
31.2267	259.0000
31.2462	229.0000
31.2656	261.0000
31.2851	252.0000
31.3045	268.0000
31.3240	253.0000
31.3435	285.0000
31.3629	237.0000
31.3824	232.0000
31.4018	232.0000
31.4213	231.0000
31.4407	233.0000
31.4602	248.0000
31.4797	229.0000
31.4991	249.0000
31.5186	224.0000
31.5380	252.0000
31.5575	260.0000
31.5769	270.0000
31.5964	238.0000
31.6159	240.0000
31.6353	231.0000
31.6548	224.0000
31.6742	244.0000
31.6937	215.0000
31.7131	264.0000
31.7326	249.0000
31.7521	224.0000
31.7715	247.0000
31.7910	223.0000
31.8104	217.0000
31.8299	266.0000
31.8493	250.0000
31.8688	247.0000
31.8883	235.0000
31.9077	246.0000
31.9272	240.0000
31.9466	259.0000
31.9661	244.0000
31.9855	228.0000
32.0050	255.0000
32.0245	242.0000
32.0439	237.0000
32.0634	236.0000
32.0828	244.0000
32.1023	236.0000
32.1217	238.0000
32.1412	248.0000
32.1607	249.0000
32.1801	252.0000
32.1996	236.0000
32.2190	240.0000
32.2385	249.0000
32.2579	212.0000
32.2774	237.0000
32.2969	241.0000
32.3163	237.0000
32.3358	230.0000
32.3552	246.0000
32.3747	232.0000
32.3941	224.0000
32.4136	250.0000
32.4331	275.0000
32.4525	243.0000
32.4720	238.0000
32.4914	250.0000
32.5109	223.0000
32.5303	253.0000
32.5498	216.0000
32.5693	254.0000
32.5887	230.0000
32.6082	213.0000
32.6276	223.0000
32.6471	230.0000
32.6665	214.0000
32.6860	224.0000
32.7055	222.0000
32.7249	222.0000
32.7444	223.0000
32.7638	240.0000
32.7833	218.0000
32.8027	244.0000
32.8222	246.0000
32.8416	227.0000
32.8611	232.0000
32.8806	243.0000
32.9000	231.0000
32.9195	222.0000
32.9389	260.0000
32.9584	206.0000
32.9778	217.0000
32.9973	234.0000
33.0168	232.0000
33.0362	256.0000
33.0557	232.0000
33.0751	213.0000
33.0946	249.0000
33.1140	231.0000
33.1335	226.0000
33.1530	251.0000
33.1724	219.0000
33.1919	246.0000
33.2113	210.0000
33.2308	272.0000
33.2502	248.0000
33.2697	220.0000
33.2892	240.0000
33.3086	260.0000
33.3281	233.0000
33.3475	224.0000
33.3670	254.0000
33.3864	245.0000
33.4059	233.0000
33.4254	234.0000
33.4448	225.0000
33.4643	259.0000
33.4837	233.0000
33.5032	226.0000
33.5226	253.0000
33.5421	237.0000
33.5616	230.0000
33.5810	235.0000
33.6005	222.0000
33.6199	228.0000
33.6394	233.0000
33.6588	246.0000
33.6783	230.0000
33.6978	224.0000
33.7172	214.0000
33.7367	227.0000
33.7561	278.0000
33.7756	245.0000
33.7950	231.0000
33.8145	209.0000
33.8340	249.0000
33.8534	235.0000
33.8729	256.0000
33.8923	257.0000
33.9118	247.0000
33.9312	240.0000
33.9507	228.0000
33.9702	222.0000
33.9896	228.0000
34.0091	202.0000
34.0285	209.0000
34.0480	230.0000
34.0674	257.0000
34.0869	240.0000
34.1064	246.0000
34.1258	240.0000
34.1453	222.0000
34.1647	230.0000
34.1842	220.0000
34.2036	235.0000
34.2231	204.0000
34.2426	219.0000
34.2620	232.0000
34.2815	215.0000
34.3009	248.0000
34.3204	222.0000
34.3398	209.0000
34.3593	258.0000
34.3788	224.0000
34.3982	206.0000
34.4177	246.0000
34.4371	257.0000
34.4566	231.0000
34.4760	232.0000
34.4955	238.0000
34.5150	229.0000
34.5344	199.0000
34.5539	230.0000
34.5733	246.0000
34.5928	233.0000
34.6122	241.0000
34.6317	217.0000
34.6512	224.0000
34.6706	226.0000
34.6901	234.0000
34.7095	217.0000
34.7290	233.0000
34.7484	252.0000
34.7679	209.0000
34.7874	210.0000
34.8068	256.0000
34.8263	237.0000
34.8457	246.0000
34.8652	241.0000
34.8846	215.0000
34.9041	255.0000
34.9236	249.0000
34.9430	216.0000
34.9625	240.0000
34.9819	229.0000
35.0014	218.0000
35.0208	220.0000
35.0403	265.0000
35.0598	261.0000
35.0792	246.0000
35.0987	231.0000
35.1181	232.0000
35.1376	225.0000
35.1570	239.0000
35.1765	216.0000
35.1960	223.0000
35.2154	208.0000
35.2349	235.0000
35.2543	251.0000
35.2738	226.0000
35.2932	234.0000
35.3127	213.0000
35.3322	212.0000
35.3516	246.0000
35.3711	237.0000
35.3905	209.0000
35.4100	241.0000
35.4294	233.0000
35.4489	225.0000
35.4684	243.0000
35.4878	262.0000
35.5073	207.0000
35.5267	233.0000
35.5462	238.0000
35.5656	240.0000
35.5851	245.0000
35.6045	246.0000
35.6240	236.0000
35.6435	249.0000
35.6629	226.0000
35.6824	245.0000
35.7018	222.0000
35.7213	217.0000
35.7407	246.0000
35.7602	238.0000
35.7797	262.0000
35.7991	251.0000
35.8186	226.0000
35.8380	229.0000
35.8575	226.0000
35.8769	224.0000
35.8964	243.0000
35.9159	215.0000
35.9353	229.0000
35.9548	216.0000
35.9742	241.0000
35.9937	246.0000
36.0131	248.0000
36.0326	210.0000
36.0521	262.0000
36.0715	231.0000
36.0910	240.0000
36.1104	226.0000
36.1299	224.0000
36.1493	219.0000
36.1688	244.0000
36.1883	233.0000
36.2077	271.0000
36.2272	262.0000
36.2466	223.0000
36.2661	243.0000
36.2855	246.0000
36.3050	227.0000
36.3245	231.0000
36.3439	257.0000
36.3634	253.0000
36.3828	247.0000
36.4023	226.0000
36.4217	215.0000
36.4412	232.0000
36.4607	218.0000
36.4801	240.0000
36.4996	246.0000
36.5190	228.0000
36.5385	224.0000
36.5579	223.0000
36.5774	232.0000
36.5969	223.0000
36.6163	235.0000
36.6358	260.0000
36.6552	219.0000
36.6747	228.0000
36.6941	206.0000
36.7136	250.0000
36.7331	227.0000
36.7525	222.0000
36.7720	259.0000
36.7914	238.0000
36.8109	218.0000
36.8303	223.0000
36.8498	235.0000
36.8693	229.0000
36.8887	222.0000
36.9082	220.0000
36.9276	224.0000
36.9471	207.0000
36.9665	214.0000
36.9860	218.0000
37.0055	236.0000
37.0249	242.0000
37.0444	230.0000
37.0638	272.0000
37.0833	230.0000
37.1027	223.0000
37.1222	238.0000
37.1417	244.0000
37.1611	236.0000
37.1806	241.0000
37.2000	224.0000
37.2195	221.0000
37.2389	194.0000
37.2584	203.0000
37.2779	242.0000
37.2973	205.0000
37.3168	223.0000
37.3362	256.0000
37.3557	228.0000
37.3751	208.0000
37.3946	233.0000
37.4141	235.0000
37.4335	233.0000
37.4530	233.0000
37.4724	224.0000
37.4919	253.0000
37.5113	220.0000
37.5308	218.0000
37.5503	242.0000
37.5697	228.0000
37.5892	216.0000
37.6086	239.0000
37.6281	260.0000
37.6475	209.0000
37.6670	226.0000
37.6865	261.0000
37.7059	225.0000
37.7254	220.0000
37.7448	241.0000
37.7643	211.0000
37.7837	258.0000
37.8032	267.0000
37.8227	224.0000
37.8421	220.0000
37.8616	242.0000
37.8810	239.0000
37.9005	218.0000
37.9199	218.0000
37.9394	239.0000
37.9589	230.0000
37.9783	243.0000
37.9978	236.0000
38.0172	241.0000
38.0367	222.0000
38.0561	232.0000
38.0756	205.0000
38.0951	219.0000
38.1145	216.0000
38.1340	229.0000
38.1534	214.0000
38.1729	221.0000
38.1923	204.0000
38.2118	263.0000
38.2313	218.0000
38.2507	221.0000
38.2702	227.0000
38.2896	246.0000
38.3091	221.0000
38.3285	237.0000
38.3480	233.0000
38.3675	239.0000
38.3869	244.0000
38.4064	221.0000
38.4258	250.0000
38.4453	230.0000
38.4647	245.0000
38.4842	229.0000
38.5036	219.0000
38.5231	247.0000
38.5426	248.0000
38.5620	246.0000
38.5815	246.0000
38.6009	242.0000
38.6204	239.0000
38.6398	218.0000
38.6593	249.0000
38.6788	256.0000
38.6982	267.0000
38.7177	242.0000
38.7371	235.0000
38.7566	229.0000
38.7760	249.0000
38.7955	231.0000
38.8150	244.0000
38.8344	263.0000
38.8539	255.0000
38.8733	258.0000
38.8928	225.0000
38.9122	238.0000
38.9317	271.0000
38.9512	260.0000
38.9706	249.0000
38.9901	228.0000
39.0095	238.0000
39.0290	233.0000
39.0484	255.0000
39.0679	211.0000
39.0874	225.0000
39.1068	246.0000
39.1263	223.0000
39.1457	251.0000
39.1652	247.0000
39.1846	256.0000
39.2041	234.0000
39.2236	243.0000
39.2430	235.0000
39.2625	247.0000
39.2819	240.0000
39.3014	237.0000
39.3208	270.0000
39.3403	214.0000
39.3598	231.0000
39.3792	219.0000
39.3987	213.0000
39.4181	248.0000
39.4376	230.0000
39.4570	235.0000
39.4765	236.0000
39.4960	231.0000
39.5154	229.0000
39.5349	222.0000
39.5543	230.0000
39.5738	250.0000
39.5932	198.0000
39.6127	219.0000
39.6322	229.0000
39.6516	256.0000
39.6711	226.0000
39.6905	226.0000
39.7100	231.0000
39.7294	262.0000
39.7489	236.0000
39.7684	231.0000
39.7878	234.0000
39.8073	234.0000
39.8267	222.0000
39.8462	241.0000
39.8656	250.0000
39.8851	215.0000
39.9046	249.0000
39.9240	215.0000
39.9435	249.0000
39.9629	253.0000
39.9824	243.0000
40.0018	269.0000
40.0213	225.0000
40.0408	260.0000
40.0602	237.0000
40.0797	217.0000
40.0991	236.0000
40.1186	250.0000
40.1380	221.0000
40.1575	218.0000
40.1770	225.0000
40.1964	238.0000
40.2159	230.0000
40.2353	255.0000
40.2548	244.0000
40.2742	214.0000
40.2937	231.0000
40.3132	216.0000
40.3326	233.0000
40.3521	246.0000
40.3715	269.0000
40.3910	235.0000
40.4104	230.0000
40.4299	234.0000
40.4494	224.0000
40.4688	230.0000
40.4883	222.0000
40.5077	228.0000
40.5272	224.0000
40.5466	225.0000
40.5661	242.0000
40.5856	260.0000
40.6050	274.0000
40.6245	223.0000
40.6439	262.0000
40.6634	232.0000
40.6828	235.0000
40.7023	247.0000
40.7218	231.0000
40.7412	244.0000
40.7607	254.0000
40.7801	231.0000
40.7996	247.0000
40.8190	209.0000
40.8385	248.0000
40.8580	211.0000
40.8774	214.0000
40.8969	253.0000
40.9163	232.0000
40.9358	243.0000
40.9552	272.0000
40.9747	242.0000
40.9942	242.0000
41.0136	232.0000
41.0331	197.0000
41.0525	215.0000
41.0720	238.0000
41.0914	233.0000
41.1109	229.0000
41.1304	253.0000
41.1498	260.0000
41.1693	236.0000
41.1887	237.0000
41.2082	255.0000
41.2276	230.0000
41.2471	261.0000
41.2665	236.0000
41.2860	213.0000
41.3055	248.0000
41.3249	242.0000
41.3444	221.0000
41.3638	240.0000
41.3833	246.0000
41.4027	244.0000
41.4222	245.0000
41.4417	231.0000
41.4611	218.0000
41.4806	258.0000
41.5000	236.0000
41.5195	225.0000
41.5389	243.0000
41.5584	233.0000
41.5779	237.0000
41.5973	225.0000
41.6168	254.0000
41.6362	257.0000
41.6557	220.0000
41.6751	245.0000
41.6946	264.0000
41.7141	249.0000
41.7335	224.0000
41.7530	250.0000
41.7724	259.0000
41.7919	226.0000
41.8113	240.0000
41.8308	237.0000
41.8503	254.0000
41.8697	205.0000
41.8892	239.0000
41.9086	249.0000
41.9281	251.0000
41.9475	238.0000
41.9670	247.0000
41.9865	221.0000
42.0059	247.0000
42.0254	236.0000
42.0448	250.0000
42.0643	250.0000
42.0837	236.0000
42.1032	277.0000
42.1227	246.0000
42.1421	252.0000
42.1616	265.0000
42.1810	235.0000
42.2005	248.0000
42.2199	255.0000
42.2394	261.0000
42.2589	248.0000
42.2783	244.0000
42.2978	242.0000
42.3172	263.0000
42.3367	264.0000
42.3561	227.0000
42.3756	231.0000
42.3951	266.0000
42.4145	252.0000
42.4340	256.0000
42.4534	259.0000
42.4729	260.0000
42.4923	224.0000
42.5118	235.0000
42.5313	252.0000
42.5507	253.0000
42.5702	256.0000
42.5896	229.0000
42.6091	261.0000
42.6285	293.0000
42.6480	268.0000
42.6675	291.0000
42.6869	250.0000
42.7064	283.0000
42.7258	246.0000
42.7453	303.0000
42.7647	261.0000
42.7842	269.0000
42.8037	265.0000
42.8231	288.0000
42.8426	269.0000
42.8620	253.0000
42.8815	255.0000
42.9009	290.0000
42.9204	260.0000
42.9399	300.0000
42.9593	252.0000
42.9788	315.0000
42.9982	275.0000
43.0177	294.0000
43.0371	272.0000
43.0566	321.0000
43.0761	265.0000
43.0955	296.0000
43.1150	303.0000
43.1344	277.0000
43.1539	275.0000
43.1733	287.0000
43.1928	263.0000
43.2123	282.0000
43.2317	302.0000
43.2512	290.0000
43.2706	324.0000
43.2901	316.0000
43.3095	273.0000
43.3290	325.0000
43.3485	327.0000
43.3679	356.0000
43.3874	344.0000
43.4068	304.0000
43.4263	370.0000
43.4457	383.0000
43.4652	372.0000
43.4847	388.0000
43.5041	450.0000
43.5236	426.0000
43.5430	491.0000
43.5625	536.0000
43.5819	529.0000
43.6014	562.0000
43.6209	663.0000
43.6403	732.0000
43.6598	747.0000
43.6792	859.0000
43.6987	906.0000
43.7181	1027.0000
43.7376	1229.0000
43.7571	1402.0000
43.7765	1576.0000
43.7960	1843.0000
43.8154	2098.0000
43.8349	2330.0000
43.8543	2321.0000
43.8738	2254.0000
43.8933	2258.0000
43.9127	2123.0000
43.9322	1906.0000
43.9516	1814.0000
43.9711	1748.0000
43.9905	1611.0000
44.0100	1352.0000
44.0295	1181.0000
44.0489	1062.0000
44.0684	967.0000
44.0878	866.0000
44.1073	808.0000
44.1267	768.0000
44.1462	678.0000
44.1656	594.0000
44.1851	587.0000
44.2046	532.0000
44.2240	475.0000
44.2435	454.0000
44.2629	482.0000
44.2824	427.0000
44.3018	392.0000
44.3213	365.0000
44.3408	377.0000
44.3602	366.0000
44.3797	345.0000
44.3991	320.0000
44.4186	320.0000
44.4380	324.0000
44.4575	315.0000
44.4770	338.0000
44.4964	350.0000
44.5159	323.0000
44.5353	288.0000
44.5548	270.0000
44.5742	275.0000
44.5937	291.0000
44.6132	298.0000
44.6326	302.0000
44.6521	268.0000
44.6715	279.0000
44.6910	286.0000
44.7104	276.0000
44.7299	290.0000
44.7494	250.0000
44.7688	273.0000
44.7883	270.0000
44.8077	243.0000
44.8272	282.0000
44.8466	280.0000
44.8661	265.0000
44.8856	284.0000
44.9050	275.0000
44.9245	278.0000
44.9439	232.0000
44.9634	296.0000
44.9828	277.0000
45.0023	239.0000
45.0218	261.0000
45.0412	243.0000
45.0607	245.0000
45.0801	254.0000
45.0996	237.0000
45.1190	264.0000
45.1385	270.0000
45.1580	265.0000
45.1774	247.0000
45.1969	239.0000
45.2163	252.0000
45.2358	265.0000
45.2552	263.0000
45.2747	256.0000
45.2942	260.0000
45.3136	268.0000
45.3331	248.0000
45.3525	269.0000
45.3720	253.0000
45.3914	259.0000
45.4109	241.0000
45.4304	260.0000
45.4498	261.0000
45.4693	267.0000
45.4887	252.0000
45.5082	233.0000
45.5276	237.0000
45.5471	269.0000
45.5666	252.0000
45.5860	251.0000
45.6055	274.0000
45.6249	250.0000
45.6444	264.0000
45.6638	250.0000
45.6833	242.0000
45.7028	220.0000
45.7222	222.0000
45.7417	258.0000
45.7611	232.0000
45.7806	232.0000
45.8000	235.0000
45.8195	266.0000
45.8390	262.0000
45.8584	252.0000
45.8779	230.0000
45.8973	215.0000
45.9168	233.0000
45.9362	245.0000
45.9557	255.0000
45.9752	235.0000
45.9946	267.0000
46.0141	242.0000
46.0335	246.0000
46.0530	229.0000
46.0724	257.0000
46.0919	218.0000
46.1114	224.0000
46.1308	242.0000
46.1503	285.0000
46.1697	252.0000
46.1892	273.0000
46.2086	228.0000
46.2281	250.0000
46.2476	233.0000
46.2670	254.0000
46.2865	226.0000
46.3059	219.0000
46.3254	258.0000
46.3448	238.0000
46.3643	224.0000
46.3838	259.0000
46.4032	251.0000
46.4227	251.0000
46.4421	238.0000
46.4616	232.0000
46.4810	257.0000
46.5005	226.0000
46.5200	262.0000
46.5394	256.0000
46.5589	232.0000
46.5783	245.0000
46.5978	275.0000
46.6172	234.0000
46.6367	269.0000
46.6562	271.0000
46.6756	268.0000
46.6951	265.0000
46.7145	273.0000
46.7340	243.0000
46.7534	265.0000
46.7729	242.0000
46.7924	239.0000
46.8118	236.0000
46.8313	236.0000
46.8507	268.0000
46.8702	266.0000
46.8896	261.0000
46.9091	236.0000
46.9285	243.0000
46.9480	298.0000
46.9675	282.0000
46.9869	229.0000
47.0064	294.0000
47.0258	266.0000
47.0453	271.0000
47.0647	247.0000
47.0842	260.0000
47.1037	264.0000
47.1231	255.0000
47.1426	274.0000
47.1620	269.0000
47.1815	266.0000
47.2009	268.0000
47.2204	305.0000
47.2399	276.0000
47.2593	258.0000
47.2788	235.0000
47.2982	259.0000
47.3177	241.0000
47.3371	245.0000
47.3566	258.0000
47.3761	272.0000
47.3955	248.0000
47.4150	227.0000
47.4344	231.0000
47.4539	244.0000
47.4733	249.0000
47.4928	294.0000
47.5123	249.0000
47.5317	264.0000
47.5512	237.0000
47.5706	244.0000
47.5901	225.0000
47.6095	263.0000
47.6290	249.0000
47.6485	237.0000
47.6679	255.0000
47.6874	257.0000
47.7068	252.0000
47.7263	243.0000
47.7457	235.0000
47.7652	239.0000
47.7847	226.0000
47.8041	271.0000
47.8236	254.0000
47.8430	244.0000
47.8625	255.0000
47.8819	253.0000
47.9014	269.0000
47.9209	234.0000
47.9403	262.0000
47.9598	256.0000
47.9792	245.0000
47.9987	250.0000
48.0181	244.0000
48.0376	286.0000
48.0571	230.0000
48.0765	239.0000
48.0960	255.0000
