59.582000 -2635.81135700
61.035160 -2635.81665500
64.011970 -2635.82414500
65.536000 -2635.82648500
67.084030 -2635.82798000
68.656250 -2635.82869300
70.252840 -2635.82868400
71.222580 -2635.82835500
71.874000 -2635.82800800
72.201200 -2635.82779800
73.188740 -2635.82702300
73.519910 -2635.82671800
74.185240 -2635.82604200
76.205300 -2635.82350000
77.228940 -2635.82195800
78.261710 -2635.82024800
78.608000 -2635.81964200
79.303640 -2635.81837900
80.354780 -2635.81635900
