FCC
H,K,L,mul,d,pos,sig²,gam,Fo²,Fc²,phase,Icorr,Prfo,Trans,ExtP,I100,μstrain,Size
1.0,1.0,1.0,8.0,2.0738199297334985,43.60624774496816,4.51998611858258,48.587477699643905,5958.5341528348,4439.983166544993,0.0,5.698032105202098,0.445491468126303,1.0,1.0,63.50460653715067,6734.4,0.028728613788122102
2.0,0.0,0.0,6.0,1.7959807420236695,50.79263748331314,4.501274501200447,27.450074686691927,4127.244817355791,3714.5647515900732,0.0,12.953850019470341,1.831762769047411,1.0,1.0,100.0,6734.4,0.107
2.0,2.0,0.0,12.0,1.269950161565384,74.67714679549213,4.638191109097921,39.8104692883806,4374.856069786297,2025.7717861917208,0.0,5.59633138719905,0.7920592214487443,1.0,1.0,45.79394915548366,6734.4,0.107
3.0,1.0,1.0,24.0,1.0830171367266523,90.66725799210974,5.02370282894575,63.997593685907276,1152.2055658568643,1387.3572757741038,0.0,13.3034936314079,1.1787259163254504,1.0,1.0,28.670586655706074,6734.4,0.05038132781440525
2.0,2.0,2.0,8.0,1.0369099648667492,95.94728253574405,5.24318906988287,88.79093514301645,3967.3461884906346,1236.285775231814,0.0,1.620539019174022,0.445491468126303,1.0,1.0,12.025426701607284,6734.4,0.028728613788122102
