File_Name,Deformation,C11,C22,C33,C12,C13,C23,C44,C55,C66,C14,C15,C16,C24,C25,C26,C34,C35,C36,C45,C46,C56,Bulk_Modulus,Shear_Modulus,Young_Modulus,Poisson_Ratio
C0_10,1e-06,244.778367254291,242.345290220775,243.091668768985,154.666351734176,155.213934381472,152.288144129261,130.163554010301,133.10521880415,132.553252403301,-0.334981797982483,1.16616668259615,0.479044670070512,-1.52399727483972,0.467706660514444,-1.65401150504453,-1.48749698943398,1.29031047564241,0.00424036522756765,0.0364087131259793,0.50595360949899,-0.413553084352713,183.839131859319,97.0341981101598,247.548762864252,0.275574836941602
C0_10,2e-06,244.778305009028,242.345273014367,243.09167718122,154.666315614029,155.213898917173,152.288109210824,130.16355710855,133.105224113599,132.553254791247,-0.33498038916795,1.16616019211873,0.479047331846405,-1.52400117495293,0.467706063701884,-1.65400336900054,-1.48749006513906,1.29029742354667,0.00424135622834005,0.0364070367623981,0.505954101475228,-0.413552258500971,183.839100298741,97.0342026335184,247.54876631907,0.275574795281308
C0_10,4e-06,244.778216771437,242.345240173946,243.091648883111,154.66625287916,155.213840695391,152.288057383594,130.163574041688,133.10523069725,132.553256817912,-0.334981664750522,1.16616602122249,0.479041513749135,-1.5239962149672,0.467704789782247,-1.65400262364287,-1.48749058411005,1.29028711927704,0.00424468857449475,0.0364073654502313,0.505953960343319,-0.413551745262097,183.839045304976,97.0342093027268,247.5487697082,0.275574725074014
C0_10,6e-06,244.778219629724,242.345247919773,243.091664244374,154.666267748367,155.213858417431,152.288078244469,130.163584667659,133.105229587517,132.553258567942,-0.334982302982215,1.16617959708632,0.479036091441643,-1.52398854918146,0.467703664810808,-1.65399922408095,-1.4874923758429,1.29028612462711,0.00424481120617775,0.0364102870290606,0.505954301846145,-0.413552277062005,183.839060068267,97.0342097235302,247.548773595427,0.275574739572481
C0_10,8e-06,244.778261107602,242.345271672892,243.091682306592,154.666316190332,155.213903848321,152.288127778717,130.163589567394,133.105222929174,132.553258386312,-0.334982429623392,1.16618374245131,0.47903601010983,-1.52398637476082,0.467704466668559,-1.65399284148709,-1.48749216904428,1.29028677841453,0.00424483259446905,0.0364098800062606,0.505953380003276,-0.413554302906326,183.839101191314,97.0342053278902,247.548772344212,0.275574790908602
C0_11,1e-06,249.284331824888,243.283065060602,245.143412674716,155.35191789064,156.87795790256,153.900066145592,131.739758574399,134.709684810849,133.172773481152,-0.297188624666833,1.79199701962916,-0.154453463809822,0.156036471463027,-0.0011992831865473,0.667957028054768,0.715194638783601,2.10467903794515,0.352433488407233,0.318616337649034,0.0626489069482253,-0.267587943400827,185.552299270866,98.0298345480406,250.05386956216,0.275396774436143
C0_11,2e-06,249.28428043254,243.282987179265,245.143397651168,155.351874882156,156.877912757777,153.900021773195,131.739757559275,134.70968060265,133.172773701802,-0.297190340846875,1.79200178253098,-0.154449268361477,0.156037552143856,-0.00119945681774235,0.667959391206195,0.715195078242515,2.10467911825291,0.352433471097479,0.318618460000407,0.0626493967885712,-0.267590835899512,185.552253787692,98.0298327627354,250.053856512213,0.275396731102385
C0_11,4e-06,249.284165957974,243.282907723909,245.143483188953,155.351808082761,156.877845284504,153.899962938175,131.739759974375,134.709679894687,133.172773752038,-0.297194129399292,1.79202159219847,-0.154449071004821,0.156042221153428,-0.00120300736920745,0.667962432272383,0.715180933228216,2.10468819099751,0.352434489019492,0.318619653993936,0.0626485907934807,-0.267594033031315,185.552198831302,98.0298387619132,250.053858434061,0.275396662853703
C0_11,6e-06,249.284129274231,243.282901908274,245.143534707123,155.351794604975,156.877827284764,153.899949147399,131.739760721791,134.7096777811,133.172773250233,-0.297196954733262,1.79203138861889,-0.1544514355299,0.156047717841803,-0.00120528711752,0.667956802465305,0.715179865648722,2.10468879183904,0.352435542558314,0.318619488204182,0.0626471338043425,-0.26759520224194,185.552189773767,98.0298420074574,250.053863645467,0.27539664720894
C0_11,8e-06,249.284153273115,243.282948802809,245.143534116354,155.351822006902,156.877845923594,153.899967404317,131.73976579505,134.709676050981,133.172778462712,-0.297198389493311,1.79203900472111,-0.154452798455201,0.156047216171947,-0.00120571192993855,0.667953670671818,0.715182659339583,2.10469237340055,0.352435968583888,0.318619501606141,0.062644128715572,-0.267598089968679,185.552211873545,98.029844118913,250.053872684335,0.275396665840926
