59.582000 -2532.98466000
61.035160 -2532.98920300
62.511750 -2532.99268000
64.011970 -2532.99516600
65.536000 -2532.99673600
67.084030 -2532.99745800
68.656250 -2532.99739400
70.252840 -2532.99660400
71.874000 -2532.99514700
73.188740 -2532.99353700
73.519910 -2532.99307500
74.185240 -2532.99208600
75.190750 -2532.99043700
76.886720 -2532.98728200
77.228940 -2532.98659300
78.261710 -2532.98441500
78.608000 -2532.98365200
79.303640 -2532.98207700
80.354780 -2532.97958900
