"limits",30.0009,100.0074
"masked X","X","obs","calc","bkg","diff"
33.2113,33.2113,147.0,161.99311300338775,161.56490042609244,-44.27311300338775
33.2308,33.2308,140.0,162.07106780621447,161.6413951717144,-51.35106780621447
33.2502,33.2502,129.0,162.14867173342662,161.7175388191107,-62.428671733426626
33.2697,33.2697,162.0,162.22672450372718,161.79411593528172,-29.506724503727185
33.2892,33.2892,136.0,162.3048258566191,161.87073371317376,-55.58482585661909
33.3086,33.3086,144.0,162.3825744920922,161.94699851347914,-47.662574492092205
33.3281,33.3281,164.0,162.4607714716417,162.023696154501,-27.740771471641693
33.3475,33.3475,146.0,162.53861473779727,162.10003958062373,-45.818614737797276
33.367,33.367,159.0,162.61690603242914,162.17681542225776,-32.89690603242914
33.3864,33.3864,149.0,162.69484230580784,162.25323582325026,-42.97484230580784
33.4059,33.4059,161.0,162.773226725664,162.3300882090969,-31.05322672566399
33.4254,33.4254,171.0,162.85165722766442,162.40697834407266,-21.13165722766442
33.4448,33.4448,157.0,162.929730747015,162.48351121986403,-35.20973074701499
33.4643,33.4643,153.0,163.00825174090275,162.56047542379352,-39.28825174090275
33.4837,33.4837,149.0,163.08641496499325,162.6370811715812,-43.366414964993254
33.5032,33.5032,167.0,163.16502555256884,162.71411780333193,-25.445025552568836
33.5226,33.5226,168.0,163.24327699311317,162.7907947934297,-24.52327699311317
33.5421,33.5421,187.0,163.3219756472514,162.86790221795854,-5.6019756472514075
33.5616,33.5616,156.0,163.4007179247685,162.94504451653367,-36.68071792476849
33.581,33.581,152.0,163.47909920568324,163.02182541507844,-40.75909920568324
33.6005,33.6005,164.0,163.55792746317337,163.0990360631798,-28.837927463173372
33.6199,33.6199,179.0,163.6363936340895,163.17588415421477,-13.916393634089502
33.6394,33.6394,164.0,163.7153065237182,163.25316153199358,-28.9953065237182
33.6588,33.6588,168.0,163.7938562382793,163.33007520699215,-25.07385623827929
33.6783,33.6783,162.0,163.8728522773771,163.40741770065955,-31.152852277377093
33.6978,33.6978,154.0,163.95188959830588,163.48479223062026,-39.231889598305884
33.7172,33.7172,162.0,164.03056224069556,163.56180135893896,-31.31056224069556
33.7367,33.7367,169.0,164.1096809024425,163.63923859339053,-24.389680902442507
33.7561,33.7561,158.0,164.18843369453305,163.7163093086529,-35.46843369453305
33.7756,33.7756,181.0,164.2676322580393,163.79380764892792,-12.5476322580393
33.795,33.795,199.0,164.3464639020792,163.87093836366589,5.373536097920805
33.8145,33.8145,167.0,164.42574133174594,163.94849621712788,-26.70574133174594
33.834,33.834,145.0,164.5050574433376,164.02608330628115,-48.78505744333759
33.8534,33.8534,164.0,164.58400516945787,164.10330112990414,-29.86400516945787
33.8729,33.8729,147.0,164.66339800130973,164.18094535254772,-46.94339800130973
33.8923,33.8923,147.0,164.7424215400817,164.25821923117235,-47.022421540081695
33.9118,33.9118,180.0,164.8218897585399,164.33591900971837,-14.101889758539897
33.9312,33.9312,155.0,164.9009877102446,164.4132473768335,-39.18098771024461
33.9507,33.9507,160.0,164.98053018042722,164.49100113969584,-34.260530180427224
33.9702,33.9702,168.0,165.06010941155768,164.5687813746194,-26.340109411557677
33.9896,33.9896,169.0,165.13931664955487,164.6461886163431,-25.419316649554872
34.0091,34.0091,143.0,165.21896816038668,164.7240204874343,-51.49896816038668
34.0285,34.0285,176.0,165.29824683577596,164.80147832546695,-18.578246835775957
34.048,34.048,175.0,165.3779694832845,164.87936027611542,-19.65796948328449
