59.582000 -2539.56990800
61.035160 -2539.57524800
62.511750 -2539.57950900
64.011970 -2539.58276700
66.461930 -2539.58606800
67.084030 -2539.58655200
68.656250 -2539.58721000
70.252840 -2539.58712600
71.222580 -2539.58674400
71.874000 -2539.58635700
72.201200 -2539.58612600
73.519910 -2539.58495400
74.185240 -2539.58422800
76.205300 -2539.58151700
76.886720 -2539.58044600
77.228940 -2539.57988100
78.608000 -2539.57743000
79.303640 -2539.57609600
80.354780 -2539.57396300
