FCC
H,K,L,mul,d,pos,sig²,gam,Fo²,Fc²,phase,Icorr,Prfo,Trans,ExtP,I100,μstrain,Size
1.0,1.0,1.0,8.0,2.077231038598807,43.94080985406771,4.518653267120535,40.24301098905764,5258.854349231198,4375.519752259264,0.0,4.030953664056625,1.0,1.0,1.0,100.00000000000001,16915.8,0.8328
2.0,0.0,0.0,6.0,1.7989348489561006,51.10210774862418,4.500961869357988,47.50945480246411,4903.870939655229,3638.3353482216235,0.0,2.236335360648435,1.0,1.0,1.0,51.73411380966165,16915.8,0.8328
2.0,2.0,0.0,12.0,1.2720390306096563,74.88485182573605,4.641226682776976,75.54990886296716,3051.723741544769,1940.982688075962,0.0,2.252000630050182,1.0,1.0,1.0,32.420131755243716,16915.8,0.8328
3.0,1.0,1.0,24.0,1.0847985302331,90.78777426455137,5.028072647820098,99.77149614269213,3070.026058012704,1310.9241910120727,0.0,3.6085809172140046,1.0,1.0,1.0,52.26122210816857,16915.8,0.8328
2.0,2.0,2.0,8.0,1.0386155192994035,96.03472296488398,5.247349741522005,109.2910800820617,2844.6385090991685,1163.2144571086064,0.0,1.1637586955708983,1.0,1.0,1.0,15.616765011216877,16915.8,0.8328
